Episode: 0; Score: -0.2; Action: [2 1 1 2 2]
Episode: 123; Score: -5.7; Action: [2 2 1 1 1]
Episode: 124; Score: -6.2; Action: [0 0 0 0 0]
Episode: 125; Score: -6.1000000000000005; Action: [0 1 1 1 1]
Episode: 126; Score: -6.550000000000001; Action: [1 0 1 1 0]
Episode: 127; Score: -6.5; Action: [2 1 2 0 0]
Episode: 128; Score: -7.0; Action: [1 1 1 1 1]
Episode: 129; Score: -6.9; Action: [1 0 1 2 0]
Episode: 130; Score: -7.4; Action: [2 1 2 2 2]
Episode: 131; Score: -7.050000000000001; Action: [2 2 1 2 1]
Episode: 132; Score: -8.0; Action: [2 1 1 2 2]
Episode: 133; Score: -7.700000000000001; Action: [0 1 2 2 0]
Episode: 134; Score: -8.15; Action: [1 0 1 0 1]
Episode: 135; Score: -8.1; Action: [0 1 1 0 1]
Episode: 136; Score: -8.600000000000001; Action: [2 1 2 2 2]
Episode: 137; Score: -8.25; Action: [2 2 1 2 1]
Episode: 138; Score: -9.200000000000001; Action: [0 0 0 1 1]
Episode: 139; Score: -8.9; Action: [1 0 1 0 2]
Episode: 140; Score: -9.600000000000001; Action: [2 1 1 2 2]
Episode: 141; Score: -9.55; Action: [2 2 0 1 1]
Episode: 142; Score: -10.0; Action: [0 2 0 1 0]
Episode: 143; Score: -9.450000000000001; Action: [2 2 1 1 2]
Episode: 144; Score: 1.0; Action: [0 0 0 0 0]
Episode: 145; Score: 0.04999999999999999; Action: [0 2 0 0 2]
Episode: 146; Score: 0.35; Action: [0 1 1 2 1]
Episode: 147; Score: 0.1499999999999999; Action: [2 1 2 0 2]
Episode: 148; Score: -0.6000000000000001; Action: [2 1 2 2 2]
Episode: 149; Score: -0.25; Action: [2 1 2 2 0]
Episode: 150; Score: -1.2000000000000002; Action: [1 0 0 1 0]
Episode: 151; Score: -1.1500000000000001; Action: [2 0 0 1 0]
Episode: 152; Score: -1.6; Action: [2 1 2 2 2]
Episode: 153; Score: -1.05; Action: [2 1 2 2 1]
Episode: 154; Score: -1.75; Action: [1 0 0 2 0]
Episode: 155; Score: -1.7000000000000002; Action: [1 1 2 2 1]
Episode: 156; Score: -2.2; Action: [1 1 1 1 1]
Episode: 157; Score: -2.1; Action: [0 1 0 2 1]
Episode: 158; Score: -2.0500000000000003; Action: [2 1 2 0 2]
Episode: 159; Score: -2.25; Action: [2 1 0 2 1]
Episode: 160; Score: -3.0; Action: [1 1 1 1 1]
Episode: 161; Score: -2.6500000000000004; Action: [1 1 1 0 2]
Episode: 162; Score: -3.35; Action: [1 1 0 1 1]
Episode: 163; Score: -3.3000000000000003; Action: [1 1 2 0 2]
Episode: 164; Score: -4.0; Action: [2 1 1 2 2]
Episode: 165; Score: -4.2; Action: [0 0 2 0 1]
Episode: 166; Score: -3.9000000000000004; Action: [1 0 0 2 2]
Episode: 167; Score: -4.3500000000000005; Action: [0 0 1 1 0]
Episode: 168; Score: 1.0; Action: [1 1 1 1 1]
Episode: 169; Score: 0.04999999999999999; Action: [2 0 2 1 1]
Episode: 170; Score: -0.15000000000000002; Action: [2 0 2 0 0]
Episode: 171; Score: -0.10000000000000009; Action: [1 1 0 2 0]
Episode: 172; Score: -0.8; Action: [2 1 2 2 2]
Episode: 173; Score: -1.0; Action: [1 2 0 1 1]
Episode: 174; Score: -0.4500000000000002; Action: [2 0 1 2 1]
Episode: 175; Score: -0.9000000000000001; Action: [0 2 2 2 2]
Episode: 176; Score: 1.0; Action: [1 1 1 1 1]
Episode: 177; Score: 0.04999999999999999; Action: [1 0 0 2 1]
Episode: 178; Score: 0.35; Action: [2 1 2 0 2]
Episode: 179; Score: 1.0; Action: [2 1 1 0 2]
Episode: 180; Score: 0.0; Action: [0 0 0 0 0]
Episode: 181; Score: -0.4; Action: [0 0 2 1 1]
Episode: 182; Score: -0.10000000000000009; Action: [0 0 1 2 0]
Episode: 183; Score: -0.30000000000000004; Action: [1 0 1 2 1]
Episode: 184; Score: -0.8; Action: [0 0 0 0 0]
Episode: 185; Score: -0.9500000000000002; Action: [1 0 1 0 1]
Episode: 186; Score: -0.9000000000000001; Action: [1 1 1 0 0]
Episode: 187; Score: -1.35; Action: [0 1 2 0 1]
Episode: 188; Score: -1.6; Action: [1 1 1 1 1]
Episode: 189; Score: -1.75; Action: [0 0 2 2 1]
Episode: 190; Score: -1.7000000000000002; Action: [0 0 1 1 2]
Episode: 191; Score: -1.9000000000000004; Action: [2 1 2 1 1]
Episode: 192; Score: -2.6; Action: [2 1 2 2 2]
Episode: 193; Score: -2.3000000000000003; Action: [2 2 0 2 1]
Episode: 194; Score: -2.75; Action: [1 0 0 1 2]
Episode: 195; Score: -2.95; Action: [1 0 0 0 2]
Episode: 196; Score: -3.2; Action: [2 1 1 2 2]
Episode: 197; Score: -3.1; Action: [1 1 1 1 0]
Episode: 198; Score: -3.8000000000000003; Action: [0 2 2 1 0]
Episode: 199; Score: -3.75; Action: [1 2 1 1 1]
Episode: 200; Score: -4.2; Action: [2 1 2 2 2]
Episode: 201; Score: -4.15; Action: [0 2 0 2 0]
Episode: 202; Score: -4.1000000000000005; Action: [0 1 2 0 2]
Episode: 203; Score: 1.0; Action: [2 1 0 2 2]
Episode: 204; Score: 0.0; Action: [2 1 2 2 2]
Episode: 205; Score: -0.15000000000000002; Action: [0 2 0 2 1]
Episode: 206; Score: -0.3500000000000001; Action: [1 1 0 0 1]
Episode: 207; Score: -0.050000000000000044; Action: [2 2 1 2 0]
Episode: 208; Score: -0.8; Action: [1 1 1 1 1]
Episode: 209; Score: -0.4500000000000002; Action: [1 1 1 2 1]
Episode: 210; Score: -1.1500000000000001; Action: [2 0 0 0 1]
Episode: 211; Score: -1.4000000000000001; Action: [0 0 0 0 0]
Episode: 212; Score: 1.0; Action: [0 0 0 0 0]
Episode: 213; Score: 0.3; Action: [2 2 0 1 2]
Episode: 214; Score: -0.15000000000000002; Action: [1 1 2 0 0]
Episode: 215; Score: -0.3500000000000001; Action: [0 2 2 0 2]
Episode: 216; Score: 1.0; Action: [1 1 1 1 1]
Episode: 217; Score: 0.04999999999999999; Action: [1 2 0 2 0]
Episode: 218; Score: -0.15000000000000002; Action: [0 0 1 0 0]
Episode: 219; Score: -0.6000000000000001; Action: [1 0 2 1 1]
Episode: 220; Score: -0.6000000000000001; Action: [2 1 2 2 2]
Episode: 221; Score: -0.5; Action: [1 0 1 0 2]
Episode: 222; Score: -0.4500000000000002; Action: [2 2 1 1 2]
Episode: 223; Score: -0.6500000000000001; Action: [1 1 1 1 2]
Episode: 224; Score: -1.6; Action: [2 1 1 2 2]
Episode: 225; Score: -1.05; Action: [2 1 0 1 2]
Episode: 226; Score: -1.5; Action: [1 1 2 2 0]
Episode: 227; Score: -1.9500000000000002; Action: [1 2 1 1 1]
Episode: 228; Score: -2.4000000000000004; Action: [2 1 2 2 2]
Episode: 229; Score: -2.35; Action: [0 2 2 2 0]
Episode: 230; Score: -2.3000000000000003; Action: [1 1 2 0 2]
Episode: 231; Score: -2.25; Action: [2 0 1 1 2]
Episode: 232; Score: -3.0; Action: [0 0 0 0 0]
Episode: 233; Score: -3.1500000000000004; Action: [0 0 1 1 0]
Episode: 234; Score: -3.35; Action: [0 1 0 1 0]
Episode: 235; Score: -3.3000000000000003; Action: [0 0 1 0 2]
Episode: 236; Score: 1.0; Action: [0 0 0 0 0]
Episode: 237; Score: 1.0; Action: [2 1 0 2 2]
Episode: 238; Score: 0.04999999999999999; Action: [1 0 2 2 0]
Episode: 239; Score: -0.15000000000000002; Action: [2 0 0 0 0]
Episode: 240; Score: -0.4000000000000001; Action: [2 1 2 2 2]
Episode: 241; Score: -0.30000000000000004; Action: [0 2 1 1 2]
Episode: 242; Score: -0.75; Action: [2 2 0 0 1]
Episode: 243; Score: -0.7000000000000002; Action: [2 1 0 1 0]
Episode: 244; Score: -1.2000000000000002; Action: [2 1 1 2 2]
Episode: 245; Score: -1.35; Action: [0 0 2 1 2]
Episode: 246; Score: -1.55; Action: [1 2 2 2 0]
Episode: 247; Score: -1.25; Action: [2 0 0 2 2]
Episode: 248; Score: -2.0; Action: [0 0 0 0 0]
Episode: 249; Score: -1.9000000000000004; Action: [2 1 0 1 1]
Episode: 250; Score: -2.6; Action: [0 2 0 1 0]
Episode: 251; Score: -2.5500000000000003; Action: [1 2 2 2 0]
Episode: 252; Score: -2.8; Action: [2 1 2 2 2]
Episode: 253; Score: -2.95; Action: [1 0 0 0 2]
Episode: 254; Score: -2.6500000000000004; Action: [1 1 1 0 2]
Episode: 255; Score: -3.1; Action: [2 2 0 0 2]
Episode: 256; Score: 1.0; Action: [1 1 1 1 1]
Episode: 257; Score: 0.55; Action: [1 1 0 2 2]
Episode: 258; Score: 0.09999999999999998; Action: [2 0 1 1 1]
Episode: 259; Score: -0.6000000000000001; Action: [0 0 2 1 1]
Episode: 260; Score: -0.6000000000000001; Action: [1 1 1 1 1]
Episode: 261; Score: -0.5; Action: [1 2 1 2 0]
Episode: 262; Score: -0.7000000000000002; Action: [0 2 0 2 2]
Episode: 263; Score: -0.9000000000000001; Action: [0 0 1 2 1]
Episode: 264; Score: -1.6; Action: [2 1 2 2 2]
Episode: 265; Score: -1.3; Action: [1 2 1 2 1]
Episode: 266; Score: 1.0; Action: [1 1 1 2 2]
Episode: 267; Score: 0.55; Action: [2 0 0 2 2]
Episode: 268; Score: -0.4; Action: [2 1 1 2 2]
Episode: 269; Score: -0.10000000000000009; Action: [0 1 2 1 2]
Episode: 270; Score: -0.55; Action: [1 2 2 2 0]
Episode: 271; Score: -0.75; Action: [1 2 0 2 1]
Episode: 272; Score: -1.0000000000000002; Action: [0 0 0 0 0]
Episode: 273; Score: -1.4000000000000001; Action: [1 0 2 0 1]
Episode: 274; Score: -1.1; Action: [2 0 0 2 1]
Episode: 275; Score: -1.55; Action: [2 2 0 0 0]
Episode: 276; Score: 1.0; Action: [1 1 1 1 1]
Episode: 277; Score: -0.2; Action: [0 0 2 0 1]
Episode: 278; Score: -0.15000000000000002; Action: [0 1 0 1 1]
Episode: 279; Score: -0.10000000000000009; Action: [0 2 1 2 1]
Episode: 280; Score: 1.0; Action: [1 1 1 1 1]
Episode: 281; Score: 0.3; Action: [2 1 0 0 0]
Episode: 282; Score: -0.15000000000000002; Action: [0 1 2 1 1]
Episode: 283; Score: -0.10000000000000009; Action: [2 2 0 0 2]
Episode: 284; Score: -0.6000000000000001; Action: [0 0 0 0 0]
Episode: 285; Score: -0.5; Action: [2 0 2 0 2]
Episode: 286; Score: -0.7000000000000002; Action: [1 1 2 2 1]
Episode: 287; Score: 1.0; Action: [0 0 0 0 0]
Episode: 288; Score: 1.0; Action: [0 0 0 0 0]
Episode: 289; Score: 0.3; Action: [2 2 2 2 0]
Episode: 290; Score: -0.15000000000000002; Action: [0 0 1 0 0]
Episode: 291; Score: 0.1499999999999999; Action: [1 1 1 2 1]
Episode: 292; Score: 1.0; Action: [1 1 1 1 1]
Episode: 293; Score: 0.04999999999999999; Action: [1 2 0 0 2]
Episode: 294; Score: -0.15000000000000002; Action: [1 0 2 2 1]
Episode: 295; Score: 0.1499999999999999; Action: [2 1 2 1 2]
Episode: 296; Score: -0.8; Action: [2 1 2 2 2]
Episode: 297; Score: -0.75; Action: [2 0 2 0 0]
Episode: 298; Score: -0.7000000000000002; Action: [1 2 1 2 0]
Episode: 299; Score: -1.4000000000000001; Action: [1 2 0 0 1]
Episode: 300; Score: 1.0; Action: [0 0 0 0 0]
Episode: 301; Score: 0.3; Action: [0 1 2 2 0]
Episode: 302; Score: -0.4; Action: [0 0 0 1 1]
Episode: 303; Score: -0.3500000000000001; Action: [0 0 1 0 0]
Episode: 304; Score: -0.8; Action: [2 1 1 2 2]
Episode: 305; Score: -0.25; Action: [2 0 1 2 1]
Episode: 306; Score: -0.9500000000000002; Action: [0 2 2 2 0]
Episode: 307; Score: -0.9000000000000001; Action: [0 2 2 2 2]
Episode: 308; Score: -1.6; Action: [2 1 1 2 2]
Episode: 309; Score: -1.3; Action: [2 1 0 0 1]
Episode: 310; Score: -1.75; Action: [1 0 2 2 1]
Episode: 311; Score: -1.4500000000000002; Action: [2 0 1 2 0]
Episode: 312; Score: -2.2; Action: [2 1 1 2 2]
Episode: 313; Score: -2.6; Action: [0 2 0 0 1]
Episode: 314; Score: -2.5500000000000003; Action: [1 0 1 0 1]
Episode: 315; Score: -3.0; Action: [1 2 2 1 0]
Episode: 316; Score: -3.0; Action: [2 1 1 2 2]
Episode: 317; Score: -2.9000000000000004; Action: [2 1 0 0 0]
Episode: 318; Score: -3.35; Action: [2 0 0 0 1]
Episode: 319; Score: -3.8000000000000003; Action: [1 0 0 0 1]
Episode: 320; Score: -3.8; Action: [2 1 1 2 2]
Episode: 321; Score: -3.7; Action: [2 0 1 0 0]
Episode: 322; Score: -3.6500000000000004; Action: [2 1 1 1 1]
Episode: 323; Score: -3.8500000000000005; Action: [2 1 2 0 2]
Episode: 324; Score: -4.6000000000000005; Action: [1 1 1 1 1]
Episode: 325; Score: -4.5; Action: [0 0 1 1 2]
Episode: 326; Score: -4.95; Action: [0 1 2 1 0]
Episode: 327; Score: -5.15; Action: [1 1 0 1 0]
Episode: 328; Score: -5.6000000000000005; Action: [2 1 2 2 2]
Episode: 329; Score: -5.550000000000001; Action: [0 1 0 1 1]
Episode: 330; Score: -5.5; Action: [1 1 2 1 2]
Episode: 331; Score: -5.95; Action: [1 2 1 1 1]
Episode: 332; Score: -6.2; Action: [0 0 0 0 0]
Episode: 333; Score: -6.3500000000000005; Action: [1 0 1 0 1]
Episode: 334; Score: -6.300000000000001; Action: [2 2 1 0 0]
Episode: 335; Score: -6.25; Action: [2 1 2 1 2]
Episode: 336; Score: -7.0; Action: [1 1 1 1 1]
Episode: 337; Score: -6.9; Action: [1 0 1 1 2]
Episode: 338; Score: -7.6000000000000005; Action: [1 2 2 0 1]
Episode: 339; Score: -7.550000000000001; Action: [2 0 2 1 1]
Episode: 340; Score: -7.8; Action: [1 1 1 1 1]
Episode: 341; Score: -7.950000000000001; Action: [1 1 0 1 1]
Episode: 342; Score: -7.65; Action: [0 1 1 2 1]
Episode: 343; Score: -8.35; Action: [1 2 2 0 2]
Episode: 344; Score: -8.600000000000001; Action: [1 1 1 1 1]
Episode: 345; Score: 1.0; Action: [2 2 1 2 2]
Episode: 346; Score: 0.04999999999999999; Action: [2 0 2 0 1]
Episode: 347; Score: 1.0; Action: [2 1 1 1 2]
Episode: 348; Score: 0.0; Action: [1 1 1 1 1]
Episode: 349; Score: -0.15000000000000002; Action: [1 2 1 0 1]
Episode: 350; Score: -0.3500000000000001; Action: [0 0 0 2 0]
Episode: 351; Score: -0.050000000000000044; Action: [1 2 1 2 2]
Episode: 352; Score: -1.0; Action: [2 1 1 2 2]
Episode: 353; Score: -0.7000000000000002; Action: [2 1 2 1 0]
Episode: 354; Score: -1.1500000000000001; Action: [2 0 2 1 1]
Episode: 355; Score: 1.0; Action: [1 1 1 2 2]
Episode: 356; Score: 0.0; Action: [2 1 2 2 2]
Episode: 357; Score: 1.0; Action: [1 1 1 2 2]
Episode: 358; Score: 0.3; Action: [2 0 1 1 0]
Episode: 359; Score: 0.09999999999999998; Action: [2 0 2 0 2]
Episode: 360; Score: -0.4000000000000001; Action: [2 1 2 2 2]
Episode: 361; Score: -0.8; Action: [0 0 0 1 0]
Episode: 362; Score: -0.5; Action: [0 2 1 0 2]
Episode: 363; Score: -0.9500000000000002; Action: [1 2 0 1 2]
Episode: 364; Score: -1.4000000000000001; Action: [2 1 1 2 2]
Episode: 365; Score: 1.0; Action: [0 0 0 0 0]
Episode: 366; Score: 0.3; Action: [1 2 1 2 0]
Episode: 367; Score: 0.09999999999999998; Action: [0 1 0 2 1]
Episode: 368; Score: -0.4000000000000001; Action: [2 1 1 2 2]
Episode: 369; Score: 1.0; Action: [2 1 1 2 1]
Episode: 370; Score: 0.3; Action: [0 1 1 0 0]
Episode: 371; Score: 0.09999999999999998; Action: [0 2 1 2 1]
Episode: 372; Score: -0.4000000000000001; Action: [2 1 2 2 2]
Episode: 373; Score: -0.55; Action: [0 1 2 1 1]
Episode: 374; Score: -1.0; Action: [1 0 0 0 0]
Episode: 375; Score: -0.7000000000000002; Action: [2 2 1 1 0]
Episode: 376; Score: -1.4000000000000001; Action: [2 1 2 2 2]
Episode: 377; Score: -0.8500000000000001; Action: [2 0 0 2 2]
Episode: 378; Score: -1.6; Action: [2 1 1 2 2]
Episode: 379; Score: -2.0; Action: [1 0 2 1 1]
Episode: 380; Score: -2.2; Action: [2 1 1 2 2]
Episode: 381; Score: -2.1500000000000004; Action: [2 2 0 0 0]
Episode: 382; Score: -2.1; Action: [2 0 0 1 2]
Episode: 383; Score: -2.3000000000000003; Action: [0 1 0 1 2]
Episode: 384; Score: -3.0; Action: [2 1 1 2 2]
Episode: 385; Score: -2.7; Action: [2 2 1 1 1]
Episode: 386; Score: -2.6500000000000004; Action: [2 1 1 1 1]
Episode: 387; Score: -3.1; Action: [0 0 1 2 1]
Episode: 388; Score: -3.6; Action: [1 1 1 1 1]
Episode: 389; Score: -3.5; Action: [0 1 0 2 0]
Episode: 390; Score: -3.7; Action: [1 1 0 2 0]
Episode: 391; Score: -3.9000000000000004; Action: [0 1 0 2 1]
Episode: 392; Score: -4.4; Action: [2 1 1 2 2]
Episode: 393; Score: -4.550000000000001; Action: [1 1 0 0 0]
Episode: 394; Score: -5.0; Action: [0 2 2 0 0]
Episode: 395; Score: -4.95; Action: [1 1 0 0 1]
Episode: 396; Score: 1.0; Action: [1 1 1 1 1]
Episode: 397; Score: 0.55; Action: [2 2 1 2 0]
Episode: 398; Score: -0.4; Action: [0 2 2 0 0]
Episode: 399; Score: -0.10000000000000009; Action: [2 0 0 0 2]
Episode: 400; Score: -0.6000000000000001; Action: [2 1 1 2 2]
Episode: 401; Score: -0.25; Action: [1 1 2 2 2]
Episode: 402; Score: -0.7000000000000002; Action: [2 2 1 0 1]
Episode: 403; Score: -0.9000000000000001; Action: [1 2 1 2 1]
Episode: 404; Score: -1.4000000000000001; Action: [2 1 1 2 2]
Episode: 405; Score: -1.3; Action: [2 2 0 2 0]
Episode: 406; Score: 1.0; Action: [0 1 1 2 2]
Episode: 407; Score: 0.55; Action: [0 0 1 2 2]
Episode: 408; Score: -0.4; Action: [2 1 2 2 2]
Episode: 409; Score: -0.6000000000000001; Action: [1 0 2 0 1]
Episode: 410; Score: -0.55; Action: [1 2 1 1 0]
Episode: 411; Score: -0.25; Action: [2 0 0 2 2]
Episode: 412; Score: -1.0000000000000002; Action: [2 1 2 2 2]
Episode: 413; Score: -0.6500000000000001; Action: [0 0 1 2 2]
Episode: 414; Score: -1.1; Action: [2 2 1 1 0]
Episode: 415; Score: 1.0; Action: [0 1 1 2 2]
Episode: 416; Score: 0.0; Action: [2 1 1 2 2]
Episode: 417; Score: -0.4; Action: [0 0 0 1 0]
Episode: 418; Score: -0.10000000000000009; Action: [0 0 1 0 2]
Episode: 419; Score: -0.8; Action: [0 0 0 0 1]
Episode: 420; Score: -0.8; Action: [2 1 1 2 2]
Episode: 421; Score: -0.9500000000000002; Action: [0 0 0 2 0]
Episode: 422; Score: -1.1500000000000001; Action: [1 0 0 2 0]
Episode: 423; Score: -1.6; Action: [0 0 0 1 0]
Episode: 424; Score: -1.6; Action: [2 1 2 2 2]
Episode: 425; Score: 1.0; Action: [2 1 0 2 2]
Episode: 426; Score: 0.04999999999999999; Action: [1 0 2 2 0]
Episode: 427; Score: -0.4; Action: [1 0 2 1 1]
Episode: 428; Score: 1.0; Action: [1 1 1 1 1]
Episode: 429; Score: -0.2; Action: [1 0 2 0 1]
Episode: 430; Score: 0.35; Action: [2 2 1 1 2]
Episode: 431; Score: 1.0; Action: [1 1 1 1 1]
Episode: 432; Score: 1.0; Action: [0 0 0 0 0]
Episode: 433; Score: 1.0; Action: [2 2 1 2 2]
