Episode: 0; Score: 3.51399916177718; Action: [2 1 2 2 2]
Episode: 1; Score: 0.75; Action: [2 2 0 2 2]
Episode: 2; Score: 0.04999999999999999; Action: [1 1 2 0 1]
Episode: 3; Score: 0.09999999999999998; Action: [0 1 2 2 1]
Episode: 4; Score: 1.267360395235062; Action: [0 0 0 0 0]
Episode: 5; Score: 0.3; Action: [0 2 0 2 2]
Episode: 6; Score: 0.09999999999999998; Action: [1 1 2 2 0]
Episode: 7; Score: -0.10000000000000009; Action: [2 1 2 1 1]
Episode: 8; Score: 3.350151287920009; Action: [2 1 1 2 2]
Episode: 9; Score: 0.04999999999999999; Action: [1 0 0 2 1]
Episode: 10; Score: -0.15000000000000002; Action: [2 2 0 0 1]
Episode: 11; Score: -0.3500000000000001; Action: [1 2 0 2 0]
Episode: 12; Score: 3.143190249581956; Action: [2 1 2 2 2]
Episode: 13; Score: 0.04999999999999999; Action: [0 2 1 1 1]
Episode: 14; Score: 0.75; Action: [2 0 1 1 2]
Episode: 15; Score: 0.3; Action: [2 1 0 1 0]
Episode: 16; Score: 5.282170013878014; Action: [1 1 1 1 1]
Episode: 17; Score: 0.75; Action: [2 1 0 0 2]
Episode: 18; Score: 0.75; Action: [1 1 0 2 2]
Episode: 19; Score: 0.04999999999999999; Action: [0 2 1 1 0]
Episode: 20; Score: 3.2669409425537; Action: [2 1 2 2 2]
Episode: 21; Score: -0.2; Action: [0 2 0 0 0]
Episode: 22; Score: -0.15000000000000002; Action: [0 0 1 0 0]
Episode: 23; Score: -0.6000000000000001; Action: [1 0 2 1 1]
Episode: 24; Score: 3.3874315929710495; Action: [2 1 2 2 2]
Episode: 25; Score: 0.3; Action: [2 0 2 2 0]
Episode: 26; Score: -0.15000000000000002; Action: [2 2 2 0 0]
Episode: 27; Score: -0.10000000000000009; Action: [1 2 1 0 2]
Episode: 28; Score: 5.279536552624471; Action: [1 1 1 1 1]
Episode: 29; Score: 0.3; Action: [1 0 1 2 1]
Episode: 30; Score: 0.09999999999999998; Action: [0 1 0 2 1]
Episode: 31; Score: -0.6000000000000001; Action: [0 2 2 0 0]
Episode: 32; Score: 3.2208703744114464; Action: [2 1 1 2 2]
Episode: 33; Score: -0.2; Action: [1 0 2 0 0]
Episode: 34; Score: 1.0; Action: [2 0 1 2 2]
Episode: 35; Score: -0.2; Action: [1 2 0 0 0]
Episode: 36; Score: 5.038868210370433; Action: [1 1 1 1 1]
Episode: 37; Score: 0.75; Action: [2 0 1 2 1]
Episode: 38; Score: 0.3; Action: [0 1 0 2 1]
Episode: 39; Score: -0.15000000000000002; Action: [1 0 2 1 2]
Episode: 40; Score: 3.337751289973669; Action: [2 1 1 2 2]
Episode: 41; Score: 0.3; Action: [1 0 2 2 2]
Episode: 42; Score: -0.15000000000000002; Action: [1 0 0 2 1]
Episode: 43; Score: -0.10000000000000009; Action: [2 0 2 2 1]
Episode: 44; Score: 5.337855599033608; Action: [1 1 1 1 1]
Episode: 45; Score: 0.75; Action: [2 0 1 0 2]
Episode: 46; Score: 0.04999999999999999; Action: [1 2 2 0 2]
Episode: 47; Score: -0.15000000000000002; Action: [1 0 0 2 0]
Episode: 48; Score: 3.224172454176407; Action: [2 1 1 2 2]
Episode: 49; Score: 1.0; Action: [2 0 1 2 2]
Episode: 50; Score: 0.3; Action: [2 1 2 0 1]
Episode: 51; Score: -0.15000000000000002; Action: [0 0 0 0 2]
Episode: 52; Score: 3.2499439032065487; Action: [2 1 1 2 2]
Episode: 53; Score: -0.2; Action: [0 2 0 1 0]
Episode: 54; Score: -0.15000000000000002; Action: [1 1 0 0 0]
Episode: 55; Score: -0.10000000000000009; Action: [1 0 1 1 2]
Episode: 56; Score: 1.2202134959495845; Action: [0 0 0 0 0]
Episode: 57; Score: 0.3; Action: [2 1 2 1 1]
Episode: 58; Score: 0.75; Action: [0 1 2 2 2]
Episode: 59; Score: 0.04999999999999999; Action: [0 2 0 1 2]
Episode: 60; Score: 3.0638053663403144; Action: [2 1 2 2 2]
Episode: 61; Score: 0.3; Action: [2 0 0 1 2]
Episode: 62; Score: 0.75; Action: [2 2 2 2 2]
Episode: 63; Score: -0.2; Action: [1 2 2 0 0]
Episode: 64; Score: 3.2339917715555924; Action: [2 1 1 2 2]
Episode: 65; Score: 0.04999999999999999; Action: [0 0 1 1 0]
Episode: 66; Score: 0.09999999999999998; Action: [1 1 0 2 0]
Episode: 67; Score: -0.3500000000000001; Action: [0 0 0 2 1]
Episode: 68; Score: 1.3851191994453584; Action: [0 0 0 0 0]
Episode: 69; Score: 0.75; Action: [2 0 2 2 2]
Episode: 70; Score: 0.04999999999999999; Action: [0 0 0 1 2]
Episode: 71; Score: 1.0; Action: [1 1 1 2 2]
Episode: 72; Score: 3.494589432134298; Action: [2 1 2 2 2]
Episode: 73; Score: 0.75; Action: [0 2 1 2 2]
Episode: 74; Score: -0.2; Action: [0 0 0 0 1]
Episode: 75; Score: -0.15000000000000002; Action: [2 0 0 1 1]
Episode: 76; Score: 1.224669044938381; Action: [0 0 0 0 0]
Episode: 77; Score: 0.3; Action: [1 1 0 2 0]
Episode: 78; Score: 0.75; Action: [2 1 0 0 2]
Episode: 79; Score: 0.04999999999999999; Action: [1 0 0 2 0]
Episode: 80; Score: 3.3699792747226778; Action: [2 1 1 2 2]
Episode: 81; Score: 0.04999999999999999; Action: [0 2 1 1 0]
Episode: 82; Score: 0.75; Action: [1 0 1 2 2]
Episode: 83; Score: 0.04999999999999999; Action: [1 0 0 2 0]
Episode: 84; Score: 5.134275035793763; Action: [1 1 1 1 1]
Episode: 85; Score: -0.2; Action: [1 0 0 1 0]
Episode: 86; Score: -0.15000000000000002; Action: [2 2 2 0 0]
Episode: 87; Score: -0.10000000000000009; Action: [2 1 0 0 1]
Episode: 88; Score: 5.574308324697242; Action: [1 1 1 1 1]
Episode: 89; Score: 0.3; Action: [1 2 1 2 1]
Episode: 90; Score: 0.09999999999999998; Action: [1 1 1 0 0]
Episode: 91; Score: -0.3500000000000001; Action: [2 0 0 1 1]
Episode: 92; Score: 3.337751289973669; Action: [2 1 1 2 2]
Episode: 93; Score: -0.2; Action: [1 2 2 0 0]
Episode: 94; Score: -0.15000000000000002; Action: [0 2 0 2 1]
Episode: 95; Score: -0.10000000000000009; Action: [1 1 1 1 0]
Episode: 96; Score: 1.501320581311667; Action: [0 0 0 0 0]
Episode: 97; Score: -0.2; Action: [1 2 0 1 0]
Episode: 98; Score: -0.4; Action: [1 0 2 0 0]
Episode: 99; Score: -0.6000000000000001; Action: [0 2 0 0 0]
Episode: 100; Score: 3.417403388933253; Action: [2 1 1 2 2]
Episode: 101; Score: 0.04999999999999999; Action: [1 1 2 1 1]
Episode: 102; Score: 1.0; Action: [0 1 1 2 2]
Episode: 103; Score: 0.04999999999999999; Action: [1 0 2 2 1]
Episode: 104; Score: 1.5172592944145629; Action: [0 0 0 0 0]
Episode: 105; Score: 0.04999999999999999; Action: [0 2 2 1 2]
Episode: 106; Score: -0.4; Action: [1 0 2 1 0]
Episode: 107; Score: -0.10000000000000009; Action: [1 1 0 2 1]
Episode: 108; Score: 2.9283001497459407; Action: [2 1 2 2 2]
Episode: 109; Score: 0.04999999999999999; Action: [1 0 0 2 0]
Episode: 110; Score: -0.4; Action: [1 0 0 1 1]
Episode: 111; Score: -0.10000000000000009; Action: [1 1 0 0 2]
Episode: 112; Score: 4.982187116865741; Action: [1 1 1 1 1]
Episode: 113; Score: 0.3; Action: [1 1 0 1 2]
Episode: 114; Score: -0.15000000000000002; Action: [1 0 0 1 2]
Episode: 115; Score: -0.3500000000000001; Action: [2 0 0 1 1]
Episode: 116; Score: 5.226862253025375; Action: [1 1 1 1 1]
Episode: 117; Score: 0.75; Action: [1 2 1 2 2]
Episode: 118; Score: 0.3; Action: [1 1 0 1 2]
Episode: 119; Score: 0.75; Action: [2 1 1 0 0]
Episode: 120; Score: 3.367214971617212; Action: [2 1 2 2 2]
Episode: 121; Score: 0.04999999999999999; Action: [0 0 0 2 0]
Episode: 122; Score: -0.15000000000000002; Action: [1 0 0 1 2]
Episode: 123; Score: 1.0; Action: [2 2 1 2 2]
Episode: 124; Score: 3.6024458771514825; Action: [2 1 1 2 2]
Episode: 125; Score: 0.75; Action: [2 1 1 1 1]
Episode: 126; Score: 0.75; Action: [0 1 1 0 2]
Episode: 127; Score: 0.04999999999999999; Action: [0 2 1 1 1]
Episode: 128; Score: 4.9408570179456195; Action: [1 1 1 1 1]
Episode: 129; Score: 0.75; Action: [2 2 1 0 2]
Episode: 130; Score: 0.04999999999999999; Action: [0 2 2 0 2]
Episode: 131; Score: -0.15000000000000002; Action: [0 0 1 0 1]
Episode: 132; Score: 3.3795234966290266; Action: [2 1 1 2 2]
Episode: 133; Score: 4.991828872111505; Action: [1 1 1 1 1]
Episode: 134; Score: 0.3; Action: [0 1 1 1 1]
Episode: 135; Score: 0.09999999999999998; Action: [1 1 0 2 0]
Episode: 136; Score: 3.1900184502473086; Action: [2 1 2 2 2]
Episode: 137; Score: 0.04999999999999999; Action: [1 2 0 2 0]
Episode: 138; Score: -0.15000000000000002; Action: [1 0 1 0 0]
Episode: 139; Score: -0.10000000000000009; Action: [0 1 0 2 1]
Episode: 140; Score: 3.089128249101358; Action: [2 1 2 2 2]
Episode: 141; Score: 0.04999999999999999; Action: [0 0 2 2 0]
Episode: 142; Score: 1.0; Action: [2 1 1 2 1]
Episode: 143; Score: -0.2; Action: [0 0 0 0 1]
Episode: 144; Score: 1.2583456140783844; Action: [0 0 0 0 0]
Episode: 145; Score: 0.3; Action: [2 1 0 1 1]
Episode: 146; Score: -0.15000000000000002; Action: [2 2 0 1 0]
Episode: 147; Score: 0.75; Action: [0 1 1 1 2]
Episode: 148; Score: 3.230917760727482; Action: [2 1 2 2 2]
Episode: 149; Score: 0.3; Action: [2 0 1 1 0]
Episode: 150; Score: 0.09999999999999998; Action: [2 2 1 1 1]
Episode: 151; Score: -0.10000000000000009; Action: [2 2 1 1 1]
Episode: 152; Score: 5.559977528018962; Action: [1 1 1 1 1]
Episode: 153; Score: 0.3; Action: [1 1 1 0 1]
Episode: 154; Score: -0.15000000000000002; Action: [1 1 2 1 1]
Episode: 155; Score: -0.10000000000000009; Action: [1 1 1 0 0]
Episode: 156; Score: 3.298930286071972; Action: [2 1 1 2 2]
Episode: 157; Score: 0.04999999999999999; Action: [0 0 0 2 1]
Episode: 158; Score: 0.09999999999999998; Action: [1 1 2 2 1]
Episode: 159; Score: -0.3500000000000001; Action: [1 0 2 2 1]
Episode: 160; Score: 3.5596868097954317; Action: [2 1 1 2 2]
Episode: 161; Score: 0.04999999999999999; Action: [0 0 0 2 0]
Episode: 162; Score: 0.75; Action: [2 0 1 1 2]
Episode: 163; Score: 0.3; Action: [0 1 2 0 2]
Episode: 164; Score: 3.1202518099655143; Action: [2 1 2 2 2]
