Episode: 0; Score: 2.9279636610566153; Action: [2 1 2 2 2]
Episode: 1; Score: -0.2; Action: [0 2 0 0 0]
Episode: 2; Score: 1.0; Action: [2 1 1 2 0]
Episode: 3; Score: 0.3; Action: [0 1 1 1 0]
Episode: 4; Score: 2.9358812439445012; Action: [2 1 2 2 2]
Episode: 5; Score: 0.04999999999999999; Action: [0 0 1 0 1]
Episode: 6; Score: -0.15000000000000002; Action: [0 2 1 1 0]
Episode: 7; Score: -0.10000000000000009; Action: [2 2 0 2 0]
Episode: 8; Score: 5.064114880352889; Action: [1 1 1 1 1]
Episode: 9; Score: 0.75; Action: [1 1 1 0 2]
Episode: 10; Score: 0.04999999999999999; Action: [1 2 0 2 0]
Episode: 11; Score: 0.09999999999999998; Action: [0 2 1 0 2]
Episode: 12; Score: 2.919396034358137; Action: [2 1 2 2 2]
Episode: 13; Score: 0.04999999999999999; Action: [0 2 2 2 0]
Episode: 14; Score: 1.0; Action: [2 1 1 0 2]
Episode: 15; Score: 0.75; Action: [2 0 1 2 0]
Episode: 16; Score: 5.53643888678993; Action: [1 1 1 1 1]
Episode: 17; Score: 5.1746747864938865; Action: [1 1 1 1 1]
Episode: 18; Score: -0.2; Action: [1 2 0 0 1]
Episode: 19; Score: 0.09999999999999998; Action: [0 1 2 2 1]
Episode: 20; Score: 2.9658902542679155; Action: [2 1 2 2 2]
Episode: 21; Score: 0.04999999999999999; Action: [0 2 0 0 2]
Episode: 22; Score: 0.09999999999999998; Action: [2 0 2 1 2]
Episode: 23; Score: -0.3500000000000001; Action: [2 0 2 1 1]
Episode: 24; Score: 1.443118501619343; Action: [0 0 0 0 0]
Episode: 25; Score: 0.3; Action: [0 1 1 0 0]
Episode: 26; Score: -0.4; Action: [1 2 0 0 1]
Episode: 27; Score: -0.3500000000000001; Action: [1 2 2 1 2]
Episode: 28; Score: 3.368004739340929; Action: [2 1 2 2 2]
Episode: 29; Score: 0.75; Action: [2 2 1 0 2]
Episode: 30; Score: 0.04999999999999999; Action: [1 2 2 2 1]
Episode: 31; Score: -0.15000000000000002; Action: [0 2 2 0 2]
Episode: 32; Score: 3.006040774302444; Action: [2 1 2 2 2]
Episode: 33; Score: 0.04999999999999999; Action: [2 2 0 1 0]
Episode: 34; Score: 0.09999999999999998; Action: [2 1 2 0 1]
Episode: 35; Score: 0.75; Action: [2 1 2 2 0]
Episode: 36; Score: 3.4539828291690187; Action: [2 1 2 2 2]
Episode: 37; Score: 0.04999999999999999; Action: [1 1 0 0 1]
Episode: 38; Score: -0.15000000000000002; Action: [0 1 2 0 1]
Episode: 39; Score: -0.3500000000000001; Action: [1 0 0 1 2]
Episode: 40; Score: 3.220988215521615; Action: [2 1 1 2 2]
Episode: 41; Score: 0.04999999999999999; Action: [0 0 0 0 2]
Episode: 42; Score: -0.4; Action: [0 2 2 0 0]
Episode: 43; Score: -0.6000000000000001; Action: [1 0 2 1 0]
Episode: 44; Score: 1.2963803241333471; Action: [0 0 0 0 0]
Episode: 45; Score: 0.75; Action: [0 1 0 2 2]
Episode: 46; Score: 3.4970413204956694; Action: [2 1 1 2 2]
Episode: 47; Score: 0.75; Action: [1 2 1 2 2]
Episode: 48; Score: 5.482275118367301; Action: [1 1 1 1 1]
Episode: 49; Score: 0.3; Action: [0 2 1 0 2]
Episode: 50; Score: 0.09999999999999998; Action: [1 1 2 1 2]
Episode: 51; Score: -0.3500000000000001; Action: [1 2 1 1 0]
Episode: 52; Score: 3.469128622759097; Action: [2 1 1 2 2]
Episode: 53; Score: 1.0; Action: [1 1 1 2 2]
Episode: 54; Score: 0.3; Action: [0 1 2 1 2]
Episode: 55; Score: -0.15000000000000002; Action: [2 0 0 0 1]
Episode: 56; Score: 3.1008929995443193; Action: [2 1 2 2 2]
Episode: 57; Score: 0.3; Action: [0 2 1 0 2]
Episode: 58; Score: -0.15000000000000002; Action: [0 0 2 2 1]
Episode: 59; Score: -0.3500000000000001; Action: [1 1 0 0 1]
Episode: 60; Score: 5.20199937539032; Action: [1 1 1 1 1]
Episode: 61; Score: 0.3; Action: [2 2 0 2 1]
Episode: 62; Score: 0.75; Action: [2 1 2 0 2]
Episode: 63; Score: -0.2; Action: [0 0 2 1 0]
Episode: 64; Score: 3.2421904850059615; Action: [2 1 1 2 2]
Episode: 65; Score: 0.04999999999999999; Action: [2 2 2 0 1]
Episode: 66; Score: -0.15000000000000002; Action: [2 2 0 0 1]
Episode: 67; Score: -0.10000000000000009; Action: [2 0 2 1 2]
Episode: 68; Score: 3.285629130472742; Action: [2 1 1 2 2]
Episode: 69; Score: 0.3; Action: [2 1 2 0 0]
Episode: 70; Score: -0.15000000000000002; Action: [0 2 2 1 2]
Episode: 71; Score: -0.10000000000000009; Action: [0 2 1 2 0]
Episode: 72; Score: 1.3216079123160762; Action: [0 0 0 0 0]
Episode: 73; Score: 0.04999999999999999; Action: [0 0 1 0 0]
Episode: 74; Score: 3.2475551164525758; Action: [2 1 1 2 2]
Episode: 75; Score: 0.3; Action: [0 1 0 1 2]
Episode: 76; Score: 1.4671203569751472; Action: [0 0 0 0 0]
Episode: 77; Score: -0.2; Action: [1 2 0 1 1]
Episode: 78; Score: -0.4; Action: [1 0 0 0 1]
Episode: 79; Score: 0.75; Action: [1 0 1 2 2]
Episode: 80; Score: 1.3033680422672689; Action: [0 0 0 0 0]
Episode: 81; Score: 0.04999999999999999; Action: [0 1 2 0 1]
Episode: 82; Score: -0.15000000000000002; Action: [0 0 1 0 1]
Episode: 83; Score: -0.3500000000000001; Action: [1 2 0 2 0]
Episode: 84; Score: 1.2380011350741456; Action: [0 0 0 0 0]
Episode: 85; Score: 0.75; Action: [0 1 1 2 1]
Episode: 86; Score: 0.04999999999999999; Action: [0 1 0 1 0]
Episode: 87; Score: -0.15000000000000002; Action: [2 2 0 1 1]
Episode: 88; Score: 3.484582692602056; Action: [2 1 1 2 2]
Episode: 89; Score: 0.04999999999999999; Action: [1 0 2 2 0]
Episode: 90; Score: -0.15000000000000002; Action: [1 2 0 2 1]
Episode: 91; Score: -0.10000000000000009; Action: [1 2 1 1 2]
Episode: 92; Score: 5.536031674066283; Action: [1 1 1 1 1]
Episode: 93; Score: -0.2; Action: [1 2 0 1 1]
Episode: 94; Score: -0.15000000000000002; Action: [1 1 2 1 0]
Episode: 95; Score: -0.10000000000000009; Action: [2 0 0 1 2]
Episode: 96; Score: 3.3450048923725904; Action: [2 1 2 2 2]
Episode: 97; Score: 0.04999999999999999; Action: [0 1 0 1 1]
Episode: 98; Score: 0.75; Action: [2 0 1 1 2]
Episode: 99; Score: 0.75; Action: [2 1 0 0 2]
Episode: 100; Score: 3.2399296128529977; Action: [2 1 1 2 2]
Episode: 101; Score: 0.3; Action: [2 2 1 1 1]
Episode: 102; Score: 0.09999999999999998; Action: [0 1 0 1 2]
Episode: 103; Score: -0.3500000000000001; Action: [1 2 0 2 0]
Episode: 104; Score: 3.430593677126345; Action: [2 1 1 2 2]
Episode: 105; Score: -0.2; Action: [1 0 0 1 0]
Episode: 106; Score: 0.75; Action: [1 1 1 2 0]
Episode: 107; Score: 0.75; Action: [0 2 1 2 2]
Episode: 108; Score: 3.512873815311297; Action: [2 1 1 2 2]
Episode: 109; Score: -0.2; Action: [1 0 0 1 1]
Episode: 110; Score: -0.15000000000000002; Action: [1 2 1 1 1]
Episode: 111; Score: -0.3500000000000001; Action: [2 0 0 0 1]
