Episode: 0; Score: 3.3926109197015317; Action: [2 1 2 2 2]
Episode: 119; Score: -0.5; Action: [2 2 2 2 1]
Episode: 120; Score: 3.321462661459228; Action: [2 1 1 2 2]
Episode: 121; Score: 0.04999999999999999; Action: [0 0 0 1 2]
Episode: 122; Score: 0.09999999999999998; Action: [2 0 0 2 0]
Episode: 123; Score: -0.3500000000000001; Action: [1 2 2 0 2]
Episode: 124; Score: 1.0; Action: [0 1 1 2 2]
Episode: 125; Score: 0.55; Action: [1 1 1 2 0]
Episode: 126; Score: 3.3649082709080687; Action: [2 1 1 2 2]
Episode: 127; Score: 0.04999999999999999; Action: [1 1 0 0 0]
Episode: 128; Score: 0.35; Action: [0 1 1 2 1]
Episode: 129; Score: -0.10000000000000009; Action: [2 2 1 0 1]
Episode: 130; Score: -0.55; Action: [0 1 0 1 1]
Episode: 131; Score: -0.25; Action: [0 1 2 2 2]
Episode: 132; Score: 3.3691898530312474; Action: [2 1 2 2 2]
Episode: 133; Score: 0.3; Action: [2 1 2 1 1]
Episode: 134; Score: 0.09999999999999998; Action: [0 2 1 1 2]
Episode: 135; Score: -0.10000000000000009; Action: [2 0 2 1 2]
Episode: 136; Score: -0.30000000000000004; Action: [1 0 0 2 2]
Episode: 137; Score: 1.0; Action: [2 1 1 0 2]
Episode: 138; Score: 4.937182323247912; Action: [1 1 1 1 1]
Episode: 139; Score: 0.3; Action: [0 1 1 1 0]
Episode: 140; Score: -0.15000000000000002; Action: [1 1 2 1 1]
Episode: 141; Score: -0.3500000000000001; Action: [0 0 2 2 1]
Episode: 142; Score: -0.050000000000000044; Action: [2 1 1 1 0]
Episode: 143; Score: -0.75; Action: [1 1 0 0 1]
Episode: 144; Score: 1.570286742035313; Action: [0 0 0 0 0]
Episode: 145; Score: 0.3; Action: [0 1 2 1 2]
Episode: 146; Score: -0.4; Action: [1 2 0 1 0]
Episode: 147; Score: -0.6000000000000001; Action: [0 2 2 1 0]
Episode: 148; Score: -0.30000000000000004; Action: [0 2 0 2 2]
Episode: 149; Score: -0.5; Action: [1 1 2 2 0]
Episode: 150; Score: 5.159442988882692; Action: [1 1 1 1 1]
Episode: 151; Score: -0.2; Action: [1 0 2 1 1]
Episode: 152; Score: 0.35; Action: [0 0 1 2 2]
Episode: 153; Score: -0.10000000000000009; Action: [1 0 1 1 2]
Episode: 154; Score: -0.30000000000000004; Action: [0 1 0 2 1]
Episode: 155; Score: -0.75; Action: [1 2 1 0 1]
Episode: 156; Score: 3.5749579715264903; Action: [2 1 1 2 2]
Episode: 157; Score: 0.04999999999999999; Action: [0 2 0 2 1]
Episode: 158; Score: 0.35; Action: [0 2 1 2 2]
Episode: 159; Score: -0.10000000000000009; Action: [1 1 0 1 2]
Episode: 160; Score: -0.55; Action: [1 0 2 2 0]
Episode: 161; Score: -0.75; Action: [0 0 2 0 2]
Episode: 162; Score: 1.5668914905004576; Action: [0 0 0 0 0]
Episode: 163; Score: 0.3; Action: [1 1 2 0 2]
Episode: 164; Score: 0.09999999999999998; Action: [2 2 1 0 1]
Episode: 165; Score: -0.10000000000000009; Action: [1 1 0 0 2]
Episode: 166; Score: -0.55; Action: [1 2 0 0 2]
Episode: 167; Score: -0.75; Action: [0 2 2 2 0]
Episode: 168; Score: 2.9582318242254373; Action: [2 1 2 2 2]
Episode: 169; Score: 0.3; Action: [2 0 0 2 0]
Episode: 170; Score: 0.35; Action: [2 1 1 1 1]
Episode: 171; Score: -0.3500000000000001; Action: [0 0 1 0 0]
Episode: 172; Score: -0.55; Action: [1 0 0 1 2]
Episode: 173; Score: 1.364078241479746; Action: [0 0 0 0 0]
Episode: 174; Score: 3.4918887068908133; Action: [2 1 2 2 2]
Episode: 175; Score: 0.55; Action: [2 1 1 1 1]
Episode: 176; Score: -0.15000000000000002; Action: [2 0 0 0 0]
Episode: 177; Score: 1.0; Action: [2 0 1 2 2]
Episode: 178; Score: 0.3; Action: [1 1 0 2 0]
Episode: 179; Score: 0.35; Action: [2 0 1 1 2]
Episode: 180; Score: 3.3415005744192827; Action: [2 1 1 2 2]
Episode: 181; Score: 0.3; Action: [2 1 0 0 1]
Episode: 182; Score: -0.4; Action: [1 0 0 1 1]
Episode: 183; Score: -0.10000000000000009; Action: [2 2 2 2 0]
Episode: 184; Score: -0.55; Action: [2 2 0 1 1]
Episode: 185; Score: -0.25; Action: [2 1 1 1 1]
Episode: 186; Score: 1.545077321642143; Action: [0 0 0 0 0]
Episode: 187; Score: -0.2; Action: [1 2 0 0 1]
Episode: 188; Score: -0.4; Action: [1 2 0 1 1]
Episode: 189; Score: -0.10000000000000009; Action: [2 1 2 0 1]
Episode: 190; Score: -0.8; Action: [1 0 2 0 1]
Episode: 191; Score: -0.5; Action: [2 1 2 0 0]
Episode: 192; Score: 2.982809570837036; Action: [2 1 2 2 2]
Episode: 193; Score: 0.3; Action: [1 2 1 2 0]
Episode: 194; Score: -0.15000000000000002; Action: [1 0 1 1 0]
Episode: 195; Score: -0.10000000000000009; Action: [2 2 2 2 0]
Episode: 196; Score: -0.8; Action: [0 0 0 0 1]
Episode: 197; Score: -0.5; Action: [2 0 2 0 2]
Episode: 198; Score: 4.937182323247912; Action: [1 1 1 1 1]
Episode: 199; Score: 0.3; Action: [2 0 1 1 1]
Episode: 200; Score: 1.0; Action: [2 1 1 2 1]
Episode: 201; Score: 0.3; Action: [0 0 1 0 2]
Episode: 202; Score: -0.15000000000000002; Action: [0 0 0 2 0]
Episode: 203; Score: -0.10000000000000009; Action: [0 1 1 1 1]
Episode: 204; Score: 3.246481068994006; Action: [2 1 1 2 2]
Episode: 205; Score: 1.0; Action: [2 2 1 2 2]
Episode: 206; Score: 0.55; Action: [0 0 1 2 2]
Episode: 207; Score: 0.09999999999999998; Action: [2 0 0 1 2]
Episode: 208; Score: -0.10000000000000009; Action: [0 1 2 1 2]
Episode: 209; Score: 3.511067183866403; Action: [2 1 2 2 2]
Episode: 210; Score: 5.571285482847877; Action: [1 1 1 1 1]
Episode: 211; Score: 0.04999999999999999; Action: [1 0 1 1 1]
Episode: 212; Score: 0.09999999999999998; Action: [1 0 1 0 2]
Episode: 213; Score: -0.6000000000000001; Action: [1 2 2 1 1]
Episode: 214; Score: -0.30000000000000004; Action: [1 2 0 2 2]
Episode: 215; Score: -0.75; Action: [1 1 2 0 0]
Episode: 216; Score: 5.455499963825785; Action: [1 1 1 1 1]
Episode: 217; Score: 0.04999999999999999; Action: [2 0 0 1 1]
Episode: 218; Score: 3.005695247559442; Action: [2 1 2 2 2]
Episode: 219; Score: 1.0; Action: [1 1 1 2 2]
Episode: 220; Score: 0.3; Action: [2 1 0 0 0]
Episode: 221; Score: 0.09999999999999998; Action: [0 1 0 2 0]
Episode: 222; Score: 4.887988919646334; Action: [1 1 1 1 1]
Episode: 223; Score: 0.3; Action: [1 2 0 2 2]
Episode: 224; Score: -0.15000000000000002; Action: [2 0 0 0 1]
Episode: 225; Score: -0.3500000000000001; Action: [0 2 1 1 0]
Episode: 226; Score: -0.8; Action: [1 2 0 1 0]
Episode: 227; Score: -0.5; Action: [1 2 1 2 0]
Episode: 228; Score: 1.341892645212621; Action: [0 0 0 0 0]
Episode: 229; Score: 0.04999999999999999; Action: [0 0 0 1 2]
Episode: 230; Score: -0.15000000000000002; Action: [0 1 0 1 1]
Episode: 231; Score: -0.3500000000000001; Action: [2 0 2 0 0]
Episode: 232; Score: -0.55; Action: [1 1 2 0 0]
Episode: 233; Score: 1.0; Action: [2 1 0 2 2]
Episode: 234; Score: 5.293120101059176; Action: [1 1 1 1 1]
Episode: 235; Score: 0.04999999999999999; Action: [1 0 0 2 1]
Episode: 236; Score: 0.09999999999999998; Action: [2 0 2 1 2]
Episode: 237; Score: -0.3500000000000001; Action: [2 2 2 1 1]
Episode: 238; Score: -0.050000000000000044; Action: [2 0 2 2 2]
Episode: 239; Score: -0.25; Action: [0 0 1 2 2]
Episode: 240; Score: 1.5172592944145629; Action: [0 0 0 0 0]
Episode: 241; Score: 0.04999999999999999; Action: [0 1 2 0 0]
Episode: 242; Score: 0.09999999999999998; Action: [0 1 0 0 2]
Episode: 243; Score: -0.6000000000000001; Action: [1 2 0 0 0]
Episode: 244; Score: -0.55; Action: [0 1 2 0 1]
Episode: 245; Score: -0.75; Action: [2 2 2 1 0]
Episode: 246; Score: 3.188727236149045; Action: [2 1 2 2 2]
Episode: 247; Score: 0.55; Action: [2 1 0 2 0]
Episode: 248; Score: 0.09999999999999998; Action: [1 1 1 1 0]
Episode: 249; Score: 1.0; Action: [2 1 1 0 2]
Episode: 250; Score: 0.55; Action: [2 1 2 1 2]
Episode: 251; Score: 0.09999999999999998; Action: [2 2 2 2 0]
Episode: 252; Score: 3.391552987374289; Action: [2 1 1 2 2]
Episode: 253; Score: 0.04999999999999999; Action: [0 1 0 1 1]
Episode: 254; Score: -0.15000000000000002; Action: [1 2 0 2 1]
Episode: 255; Score: -0.6000000000000001; Action: [1 2 0 1 1]
Episode: 256; Score: -0.55; Action: [1 0 1 0 1]
Episode: 257; Score: 1.0; Action: [2 1 1 1 2]
Episode: 258; Score: 1.2191013504413004; Action: [0 0 0 0 0]
Episode: 259; Score: 0.04999999999999999; Action: [0 0 2 2 0]
Episode: 260; Score: 0.09999999999999998; Action: [1 2 1 0 2]
Episode: 261; Score: -0.10000000000000009; Action: [2 2 1 0 0]
Episode: 262; Score: -0.30000000000000004; Action: [1 2 1 2 0]
Episode: 263; Score: -0.5; Action: [1 1 0 2 1]
Episode: 264; Score: 1.2783031625747814; Action: [0 0 0 0 0]
Episode: 265; Score: 0.04999999999999999; Action: [1 2 2 0 2]
Episode: 266; Score: 0.09999999999999998; Action: [0 0 1 1 2]
Episode: 267; Score: -0.3500000000000001; Action: [1 0 0 0 2]
Episode: 268; Score: -0.55; Action: [0 2 1 1 0]
Episode: 269; Score: -0.25; Action: [2 1 1 1 0]
Episode: 270; Score: 1.3979887640843465; Action: [0 0 0 0 0]
Episode: 271; Score: 0.3; Action: [2 2 2 1 2]
Episode: 272; Score: -0.15000000000000002; Action: [1 1 0 0 0]
Episode: 273; Score: 0.1499999999999999; Action: [2 1 1 1 0]
Episode: 274; Score: -0.8; Action: [1 2 2 1 1]
Episode: 275; Score: -0.5; Action: [2 1 2 0 0]
Episode: 276; Score: 1.37301505845936; Action: [0 0 0 0 0]
Episode: 277; Score: 0.3; Action: [2 2 0 1 2]
Episode: 278; Score: -0.15000000000000002; Action: [0 2 0 2 1]
Episode: 279; Score: 0.1499999999999999; Action: [2 1 2 0 2]
Episode: 280; Score: -0.30000000000000004; Action: [2 2 0 1 2]
Episode: 281; Score: -1.0; Action: [0 2 0 0 1]
Episode: 282; Score: 5.230207423680405; Action: [1 1 1 1 1]
Episode: 283; Score: 0.04999999999999999; Action: [1 0 1 0 1]
Episode: 284; Score: 0.09999999999999998; Action: [1 0 1 0 2]
Episode: 285; Score: -0.3500000000000001; Action: [0 2 1 1 0]
Episode: 286; Score: -0.050000000000000044; Action: [1 1 1 2 0]
Episode: 287; Score: -1.0; Action: [1 0 0 0 0]
Episode: 288; Score: 5.410829811057714; Action: [1 1 1 1 1]
Episode: 289; Score: 0.04999999999999999; Action: [1 0 2 0 2]
Episode: 290; Score: 0.35; Action: [2 0 1 0 2]
Episode: 291; Score: -0.3500000000000001; Action: [0 2 1 1 0]
Episode: 292; Score: -0.30000000000000004; Action: [1 0 0 2 2]
Episode: 293; Score: -0.75; Action: [2 2 0 0 1]
Episode: 294; Score: 3.0639816643752114; Action: [2 1 2 2 2]
Episode: 295; Score: -0.2; Action: [1 2 0 1 0]
Episode: 296; Score: -0.15000000000000002; Action: [1 2 1 0 0]
Episode: 297; Score: -0.6000000000000001; Action: [1 2 0 1 0]
Episode: 298; Score: -0.55; Action: [0 0 0 0 2]
Episode: 299; Score: -0.5; Action: [2 0 2 2 0]
Episode: 300; Score: 3.5211183288369066; Action: [2 1 1 2 2]
Episode: 301; Score: 0.3; Action: [1 1 1 0 0]
Episode: 302; Score: -0.15000000000000002; Action: [1 0 1 1 1]
Episode: 303; Score: 1.0; Action: [1 1 1 2 2]
Episode: 304; Score: 0.3; Action: [2 0 2 0 2]
Episode: 305; Score: 0.09999999999999998; Action: [1 0 2 2 2]
Episode: 306; Score: 4.939387691339814; Action: [1 1 1 1 1]
Episode: 307; Score: -0.2; Action: [0 0 0 1 0]
Episode: 308; Score: 0.09999999999999998; Action: [1 2 2 2 2]
Episode: 309; Score: -0.3500000000000001; Action: [0 1 0 1 0]
Episode: 310; Score: -0.55; Action: [0 2 1 1 1]
Episode: 311; Score: -1.0; Action: [1 2 2 1 1]
Episode: 312; Score: 5.496512548240032; Action: [1 1 1 1 1]
Episode: 313; Score: 0.3; Action: [1 0 1 1 2]
Episode: 314; Score: -0.15000000000000002; Action: [0 2 1 0 0]
Episode: 315; Score: -0.10000000000000009; Action: [1 0 2 2 2]
Episode: 316; Score: -0.8; Action: [1 0 0 1 0]
Episode: 317; Score: -0.75; Action: [0 0 0 0 2]
Episode: 318; Score: 3.473892005701313; Action: [2 1 2 2 2]
Episode: 319; Score: 0.04999999999999999; Action: [2 0 0 0 0]
Episode: 320; Score: 0.35; Action: [0 1 1 2 1]
Episode: 321; Score: -0.6000000000000001; Action: [0 0 2 1 1]
Episode: 322; Score: -0.050000000000000044; Action: [2 0 2 2 2]
Episode: 323; Score: -0.25; Action: [2 1 2 1 2]
Episode: 324; Score: 1.3981011267873367; Action: [0 0 0 0 0]
Episode: 325; Score: 0.3; Action: [0 1 0 2 0]
Episode: 326; Score: 0.09999999999999998; Action: [1 0 2 2 2]
Episode: 327; Score: -0.3500000000000001; Action: [2 0 0 1 0]
Episode: 328; Score: -0.55; Action: [0 2 1 1 0]
Episode: 329; Score: -0.75; Action: [2 2 2 0 0]
Episode: 330; Score: 3.167052872812941; Action: [2 1 2 2 2]
Episode: 331; Score: -0.2; Action: [1 2 2 1 0]
Episode: 332; Score: 0.09999999999999998; Action: [1 0 1 1 2]
Episode: 333; Score: -0.3500000000000001; Action: [1 0 1 1 1]
Episode: 334; Score: -0.30000000000000004; Action: [2 0 1 0 1]
Episode: 335; Score: -0.5; Action: [1 1 1 0 0]
Episode: 336; Score: 5.555727773606973; Action: [1 1 1 1 1]
Episode: 337; Score: 0.55; Action: [2 2 0 2 2]
Episode: 338; Score: -0.15000000000000002; Action: [1 1 2 0 0]
Episode: 339; Score: 0.1499999999999999; Action: [2 1 1 0 1]
Episode: 340; Score: -0.050000000000000044; Action: [1 2 1 2 2]
Episode: 341; Score: -0.5; Action: [0 0 2 2 2]
Episode: 342; Score: 3.326546174849789; Action: [2 1 1 2 2]
Episode: 343; Score: -0.2; Action: [0 0 2 1 1]
Episode: 344; Score: 0.35; Action: [2 1 2 0 2]
Episode: 345; Score: -0.3500000000000001; Action: [0 2 1 1 1]
Episode: 346; Score: -0.55; Action: [1 0 2 0 2]
Episode: 347; Score: -0.25; Action: [2 0 1 0 2]
Episode: 348; Score: 3.4862028779381085; Action: [2 1 1 2 2]
Episode: 349; Score: 0.3; Action: [1 0 1 2 1]
Episode: 350; Score: 0.35; Action: [2 1 2 1 2]
Episode: 351; Score: 1.0; Action: [2 2 1 2 2]
Episode: 352; Score: 0.3; Action: [1 2 0 2 2]
Episode: 353; Score: -0.15000000000000002; Action: [1 2 2 2 0]
Episode: 354; Score: 3.5746739438587265; Action: [2 1 1 2 2]
Episode: 355; Score: -0.2; Action: [0 0 2 1 1]
Episode: 356; Score: 0.09999999999999998; Action: [2 1 2 0 1]
Episode: 357; Score: 0.1499999999999999; Action: [2 2 0 2 2]
Episode: 358; Score: -0.30000000000000004; Action: [0 1 1 0 1]
Episode: 359; Score: -0.75; Action: [0 2 2 1 2]
Episode: 360; Score: 4.982911329557082; Action: [1 1 1 1 1]
Episode: 361; Score: 0.3; Action: [0 2 2 2 2]
Episode: 362; Score: 0.09999999999999998; Action: [1 1 2 1 2]
Episode: 363; Score: -0.3500000000000001; Action: [1 0 0 2 0]
Episode: 364; Score: -0.30000000000000004; Action: [1 2 1 1 2]
Episode: 365; Score: -0.5; Action: [2 0 0 1 2]
Episode: 366; Score: 1.3099585803892262; Action: [0 0 0 0 0]
Episode: 367; Score: 0.3; Action: [0 1 2 2 0]
Episode: 368; Score: 0.35; Action: [2 1 0 2 0]
Episode: 369; Score: 1.0; Action: [0 1 1 2 2]
Episode: 370; Score: -0.2; Action: [1 2 0 1 0]
Episode: 371; Score: 0.35; Action: [2 0 1 2 1]
Episode: 372; Score: 1.285847148005756; Action: [0 0 0 0 0]
Episode: 373; Score: 0.04999999999999999; Action: [0 2 2 2 0]
Episode: 374; Score: 0.09999999999999998; Action: [1 1 2 1 2]
Episode: 375; Score: 0.1499999999999999; Action: [0 2 1 2 2]
Episode: 376; Score: -0.55; Action: [2 2 2 0 0]
Episode: 377; Score: 1.2281196428652412; Action: [0 0 0 0 0]
Episode: 378; Score: 3.411627037600674; Action: [2 1 2 2 2]
Episode: 379; Score: 0.3; Action: [1 1 2 1 2]
Episode: 380; Score: -0.4; Action: [1 2 0 0 1]
Episode: 381; Score: -0.3500000000000001; Action: [0 1 0 1 0]
Episode: 382; Score: -0.30000000000000004; Action: [1 2 2 2 2]
Episode: 383; Score: -1.0; Action: [0 2 2 1 1]
Episode: 384; Score: 1.4934144564612337; Action: [0 0 0 0 0]
Episode: 385; Score: 0.3; Action: [0 2 2 2 2]
Episode: 386; Score: -0.4; Action: [1 0 2 1 0]
Episode: 387; Score: -0.3500000000000001; Action: [0 2 0 0 2]
Episode: 388; Score: -0.30000000000000004; Action: [1 1 1 0 1]
Episode: 389; Score: 1.0; Action: [2 1 1 0 2]
Episode: 390; Score: 3.455005112479783; Action: [2 1 2 2 2]
Episode: 391; Score: 0.55; Action: [2 1 1 0 0]
Episode: 392; Score: 0.09999999999999998; Action: [0 1 1 1 1]
Episode: 393; Score: -0.3500000000000001; Action: [1 2 0 2 1]
Episode: 394; Score: -0.55; Action: [1 0 2 1 2]
Episode: 395; Score: -0.25; Action: [2 2 1 2 0]
Episode: 396; Score: 3.1471832607309294; Action: [2 1 2 2 2]
Episode: 397; Score: 0.04999999999999999; Action: [0 0 0 2 1]
Episode: 398; Score: 3.0534231083633103; Action: [2 1 2 2 2]
Episode: 399; Score: 0.04999999999999999; Action: [0 2 2 2 1]
Episode: 400; Score: -0.15000000000000002; Action: [1 2 0 2 1]
Episode: 401; Score: -0.3500000000000001; Action: [0 0 0 0 2]
Episode: 402; Score: 1.466650724720555; Action: [0 0 0 0 0]
Episode: 403; Score: 0.3; Action: [0 1 1 1 1]
Episode: 404; Score: 0.09999999999999998; Action: [2 2 0 2 0]
Episode: 405; Score: -0.3500000000000001; Action: [1 0 1 1 1]
Episode: 406; Score: -0.55; Action: [2 0 2 0 0]
Episode: 407; Score: -0.75; Action: [1 2 1 1 1]
Episode: 408; Score: 1.2999764707510664; Action: [0 0 0 0 0]
Episode: 409; Score: 0.04999999999999999; Action: [1 2 2 2 1]
Episode: 410; Score: -0.4; Action: [0 0 2 1 0]
Episode: 411; Score: -0.10000000000000009; Action: [2 2 2 2 1]
Episode: 412; Score: -0.55; Action: [2 0 2 1 1]
Episode: 413; Score: -0.5; Action: [0 1 2 2 1]
Episode: 414; Score: 3.37799323622418; Action: [2 1 1 2 2]
Episode: 415; Score: -0.2; Action: [1 0 2 1 1]
Episode: 416; Score: 1.0; Action: [2 1 1 1 2]
Episode: 417; Score: 0.04999999999999999; Action: [0 2 1 1 0]
Episode: 418; Score: 0.09999999999999998; Action: [2 2 2 1 2]
Episode: 419; Score: -0.6000000000000001; Action: [1 0 2 1 1]
Episode: 420; Score: 5.558561507126159; Action: [1 1 1 1 1]
Episode: 421; Score: 0.3; Action: [2 1 2 1 1]
Episode: 422; Score: -0.15000000000000002; Action: [1 0 2 2 1]
Episode: 423; Score: 0.1499999999999999; Action: [1 1 1 0 2]
Episode: 424; Score: -0.55; Action: [1 2 1 0 0]
