Episode: 0; Score: 0.04999999999999999; Action: [2. 0. 2. 1. 1.]
Episode: 62; Score: -4.25; Action: [1. 1. 0. 2. 2.]
Episode: 63; Score: -4.95; Action: [1. 1. 2. 0. 1.]
Episode: 64; Score: -4.65; Action: [2. 1. 1. 0. 1.]
Episode: 65; Score: -5.1000000000000005; Action: [2. 0. 0. 2. 0.]
Episode: 66; Score: -5.550000000000001; Action: [1. 2. 1. 0. 1.]
Episode: 67; Score: -5.5; Action: [2. 2. 0. 2. 1.]
Episode: 68; Score: -5.45; Action: [0. 0. 1. 2. 2.]
Episode: 69; Score: -5.9; Action: [0. 1. 1. 0. 1.]
Episode: 70; Score: -6.3500000000000005; Action: [1. 2. 0. 1. 2.]
Episode: 71; Score: -6.550000000000001; Action: [0. 2. 0. 2. 1.]
Episode: 72; Score: -6.5; Action: [1. 1. 2. 2. 1.]
Episode: 73; Score: -6.95; Action: [1. 0. 1. 1. 1.]
Episode: 74; Score: -7.15; Action: [2. 0. 0. 0. 1.]
Episode: 75; Score: -7.1000000000000005; Action: [1. 1. 2. 2. 0.]
Episode: 76; Score: 1.0; Action: [1. 1. 1. 2. 2.]
Episode: 77; Score: 0.55; Action: [0. 1. 1. 0. 2.]
Episode: 78; Score: 0.35; Action: [2. 1. 2. 0. 2.]
Episode: 79; Score: 0.1499999999999999; Action: [2. 1. 2. 2. 1.]
Episode: 80; Score: -0.30000000000000004; Action: [0. 1. 0. 0. 2.]
Episode: 81; Score: -1.0; Action: [1. 0. 2. 0. 1.]
Episode: 82; Score: -0.9500000000000002; Action: [1. 2. 0. 2. 1.]
Episode: 83; Score: -0.6500000000000001; Action: [1. 0. 1. 2. 2.]
Episode: 84; Score: -1.35; Action: [1. 2. 1. 1. 0.]
Episode: 85; Score: -1.05; Action: [1. 2. 1. 2. 2.]
Episode: 86; Score: -1.5; Action: [1. 2. 2. 2. 2.]
Episode: 87; Score: -1.9500000000000002; Action: [1. 1. 2. 0. 1.]
Episode: 88; Score: 1.0; Action: [2. 0. 1. 2. 2.]
Episode: 89; Score: 0.3; Action: [1. 2. 2. 2. 2.]
Episode: 90; Score: 0.09999999999999998; Action: [2. 1. 0. 0. 1.]
Episode: 91; Score: -0.10000000000000009; Action: [2. 2. 2. 2. 1.]
Episode: 92; Score: -0.050000000000000044; Action: [2. 2. 1. 2. 0.]
Episode: 93; Score: 2.9495763016136145; Action: [2. 1. 2. 2. 2.]
Episode: 94; Score: 0.3; Action: [1. 1. 0. 2. 1.]
Episode: 95; Score: -0.15000000000000002; Action: [0. 2. 1. 0. 1.]
Episode: 96; Score: -0.10000000000000009; Action: [0. 1. 1. 0. 0.]
Episode: 97; Score: -0.8; Action: [1. 2. 0. 0. 1.]
Episode: 98; Score: -0.75; Action: [1. 2. 2. 2. 0.]
Episode: 99; Score: -0.9500000000000002; Action: [1. 0. 1. 1. 0.]
Episode: 100; Score: -0.6500000000000001; Action: [2. 1. 2. 0. 2.]
Episode: 101; Score: -1.1; Action: [1. 1. 1. 0. 0.]
Episode: 102; Score: 1.0; Action: [2. 2. 1. 2. 2.]
Episode: 103; Score: 0.04999999999999999; Action: [0. 2. 1. 0. 0.]
Episode: 104; Score: -0.4; Action: [0. 2. 0. 0. 0.]
Episode: 105; Score: 0.1499999999999999; Action: [0. 1. 1. 1. 2.]
Episode: 106; Score: -0.8; Action: [1. 2. 0. 0. 0.]
Episode: 107; Score: -0.25; Action: [2. 1. 2. 1. 2.]
Episode: 108; Score: -0.9500000000000002; Action: [1. 1. 2. 0. 1.]
Episode: 109; Score: -0.6500000000000001; Action: [0. 2. 1. 2. 2.]
Episode: 110; Score: -1.35; Action: [1. 2. 2. 2. 1.]
Episode: 111; Score: -1.8; Action: [1. 2. 2. 1. 1.]
Episode: 112; Score: -1.75; Action: [0. 0. 2. 2. 0.]
Episode: 113; Score: -2.1500000000000004; Action: [0. 0. 2. 2. 0.]
Episode: 114; Score: -1.6500000000000004; Action: [0. 1. 1. 2. 0.]
Episode: 115; Score: -2.1; Action: [1. 1. 0. 0. 2.]
Episode: 116; Score: -2.8000000000000003; Action: [0. 0. 0. 0. 1.]
Episode: 117; Score: -2.75; Action: [1. 1. 0. 0. 0.]
Episode: 118; Score: -2.7; Action: [0. 0. 1. 0. 2.]
Episode: 119; Score: -2.9000000000000004; Action: [0. 1. 0. 2. 1.]
Episode: 120; Score: -3.35; Action: [0. 2. 0. 2. 1.]
Episode: 121; Score: -3.3000000000000003; Action: [1. 0. 2. 2. 2.]
Episode: 122; Score: -3.5; Action: [1. 2. 1. 0. 2.]
Episode: 123; Score: -3.95; Action: [0. 1. 0. 1. 0.]
Episode: 124; Score: -3.6500000000000004; Action: [2. 1. 1. 0. 0.]
Episode: 125; Score: -4.3500000000000005; Action: [0. 1. 2. 1. 0.]
Episode: 126; Score: -4.300000000000001; Action: [0. 1. 0. 2. 0.]
Episode: 127; Score: -4.75; Action: [0. 2. 2. 2. 1.]
Episode: 128; Score: -4.95; Action: [1. 2. 1. 0. 0.]
Episode: 129; Score: -4.65; Action: [0. 1. 1. 1. 2.]
Episode: 130; Score: -5.1000000000000005; Action: [1. 1. 1. 0. 1.]
Episode: 131; Score: -5.550000000000001; Action: [0. 2. 2. 0. 2.]
Episode: 132; Score: -5.5; Action: [0. 1. 0. 0. 2.]
Episode: 133; Score: -5.45; Action: [0. 1. 1. 0. 2.]
Episode: 134; Score: -5.65; Action: [2. 0. 1. 0. 2.]
Episode: 135; Score: -5.8500000000000005; Action: [2. 2. 2. 2. 2.]
Episode: 136; Score: -6.300000000000001; Action: [1. 1. 1. 0. 0.]
Episode: 137; Score: -6.5; Action: [2. 0. 0. 0. 2.]
Episode: 138; Score: -6.45; Action: [2. 1. 2. 2. 1.]
Episode: 139; Score: 1.0; Action: [2. 1. 0. 2. 2.]
Episode: 140; Score: 0.3; Action: [2. 0. 1. 0. 0.]
Episode: 141; Score: 0.09999999999999998; Action: [2. 2. 2. 2. 1.]
Episode: 142; Score: 1.0; Action: [2. 1. 1. 0. 2.]
Episode: 143; Score: 0.3; Action: [0. 1. 2. 2. 1.]
Episode: 144; Score: 0.09999999999999998; Action: [2. 2. 0. 0. 2.]
Episode: 145; Score: 0.1499999999999999; Action: [2. 1. 0. 0. 2.]
Episode: 146; Score: -0.55; Action: [1. 0. 1. 0. 0.]
Episode: 147; Score: -0.75; Action: [0. 1. 2. 1. 1.]
Episode: 148; Score: -0.7000000000000002; Action: [0. 0. 1. 0. 2.]
Episode: 149; Score: -0.9000000000000001; Action: [0. 1. 1. 1. 0.]
Episode: 150; Score: -1.35; Action: [1. 2. 2. 0. 2.]
Episode: 151; Score: 5.52746934784698; Action: [1. 1. 1. 1. 1.]
Episode: 152; Score: 1.0; Action: [2. 1. 1. 2. 1.]
Episode: 153; Score: 0.55; Action: [1. 2. 1. 2. 2.]
Episode: 154; Score: -0.4; Action: [1. 2. 2. 1. 1.]
Episode: 155; Score: -0.10000000000000009; Action: [0. 1. 2. 1. 2.]
Episode: 156; Score: -0.30000000000000004; Action: [1. 1. 1. 0. 0.]
Episode: 157; Score: -0.75; Action: [2. 2. 0. 1. 1.]
Episode: 158; Score: -0.7000000000000002; Action: [2. 0. 0. 1. 2.]
Episode: 159; Score: 1.0; Action: [2. 1. 1. 0. 2.]
Episode: 160; Score: 0.3; Action: [0. 2. 1. 0. 2.]
Episode: 161; Score: 0.35; Action: [2. 1. 0. 2. 1.]
Episode: 162; Score: -0.6000000000000001; Action: [0. 0. 0. 1. 0.]
Episode: 163; Score: -0.55; Action: [1. 0. 0. 1. 2.]
Episode: 164; Score: -0.5; Action: [2. 0. 2. 0. 2.]
Episode: 165; Score: -0.9500000000000002; Action: [0. 0. 1. 0. 0.]
Episode: 166; Score: -1.1500000000000001; Action: [1. 0. 1. 1. 1.]
Episode: 167; Score: -1.1; Action: [2. 1. 2. 0. 1.]
Episode: 168; Score: -1.55; Action: [2. 2. 0. 1. 1.]
Episode: 169; Score: -1.5; Action: [0. 2. 1. 0. 2.]
Episode: 170; Score: -1.7000000000000002; Action: [0. 1. 0. 2. 1.]
Episode: 171; Score: -1.9000000000000004; Action: [1. 2. 1. 2. 0.]
Episode: 172; Score: -2.35; Action: [1. 0. 0. 2. 0.]
Episode: 173; Score: -2.3000000000000003; Action: [1. 1. 1. 0. 0.]
Episode: 174; Score: -2.75; Action: [1. 0. 0. 0. 2.]
Episode: 175; Score: -2.7; Action: [2. 1. 2. 0. 0.]
Episode: 176; Score: -3.1500000000000004; Action: [0. 0. 1. 1. 0.]
Episode: 177; Score: -3.35; Action: [1. 2. 0. 2. 1.]
Episode: 178; Score: -3.3000000000000003; Action: [2. 0. 1. 0. 1.]
Episode: 179; Score: -4.0; Action: [1. 2. 0. 0. 0.]
Episode: 180; Score: -3.45; Action: [1. 1. 0. 2. 2.]
Episode: 181; Score: -4.15; Action: [0. 1. 0. 1. 1.]
Episode: 182; Score: -4.3500000000000005; Action: [1. 2. 1. 0. 1.]
Episode: 183; Score: -4.050000000000001; Action: [0. 1. 0. 2. 2.]
Episode: 184; Score: -4.5; Action: [2. 0. 0. 2. 1.]
Episode: 185; Score: -4.95; Action: [2. 2. 0. 1. 1.]
Episode: 186; Score: -5.15; Action: [1. 0. 1. 1. 0.]
Episode: 187; Score: -5.3500000000000005; Action: [0. 0. 2. 2. 1.]
Episode: 188; Score: -5.800000000000001; Action: [0. 0. 0. 1. 1.]
Episode: 189; Score: -5.25; Action: [1. 2. 1. 2. 2.]
Episode: 190; Score: -5.95; Action: [2. 0. 0. 1. 1.]
Episode: 191; Score: -5.65; Action: [2. 1. 1. 0. 0.]
Episode: 192; Score: -6.3500000000000005; Action: [2. 2. 0. 0. 1.]
Episode: 193; Score: -6.800000000000001; Action: [0. 0. 2. 1. 0.]
Episode: 194; Score: -6.25; Action: [2. 0. 2. 2. 2.]
Episode: 195; Score: -6.45; Action: [2. 0. 1. 2. 1.]
Episode: 196; Score: -6.9; Action: [1. 1. 0. 2. 1.]
Episode: 197; Score: -7.3500000000000005; Action: [1. 2. 0. 2. 1.]
Episode: 198; Score: -7.550000000000001; Action: [1. 2. 0. 1. 2.]
Episode: 199; Score: -7.25; Action: [2. 2. 1. 1. 2.]
Episode: 200; Score: -7.700000000000001; Action: [2. 0. 2. 2. 0.]
Episode: 201; Score: -8.15; Action: [2. 2. 0. 0. 0.]
Episode: 202; Score: -8.1; Action: [2. 2. 1. 0. 1.]
Episode: 203; Score: -8.3; Action: [1. 2. 1. 2. 0.]
Episode: 204; Score: -8.75; Action: [2. 2. 0. 0. 0.]
Episode: 205; Score: -9.200000000000001; Action: [0. 0. 2. 1. 0.]
Episode: 206; Score: -8.9; Action: [1. 1. 0. 0. 2.]
Episode: 207; Score: -9.100000000000001; Action: [0. 2. 1. 2. 1.]
Episode: 208; Score: 1.0; Action: [2. 1. 1. 2. 0.]
Episode: 209; Score: 0.04999999999999999; Action: [1. 1. 2. 1. 0.]
Episode: 210; Score: 0.09999999999999998; Action: [1. 1. 0. 1. 2.]
Episode: 211; Score: 0.1499999999999999; Action: [2. 1. 2. 2. 1.]
Episode: 212; Score: -0.8; Action: [0. 2. 2. 0. 0.]
Episode: 213; Score: -0.25; Action: [0. 1. 1. 2. 0.]
Episode: 214; Score: -0.4500000000000002; Action: [2. 1. 1. 1. 1.]
Episode: 215; Score: -1.1500000000000001; Action: [0. 1. 2. 1. 1.]
Episode: 216; Score: -1.1; Action: [0. 1. 1. 1. 1.]
Episode: 217; Score: -1.3; Action: [1. 1. 0. 1. 2.]
Episode: 218; Score: -1.75; Action: [1. 1. 2. 1. 0.]
Episode: 219; Score: -1.9500000000000002; Action: [2. 0. 2. 1. 1.]
Episode: 220; Score: -1.9000000000000004; Action: [2. 1. 2. 1. 0.]
Episode: 221; Score: -2.1; Action: [2. 0. 2. 1. 2.]
Episode: 222; Score: -2.8000000000000003; Action: [0. 0. 0. 1. 1.]
Episode: 223; Score: -2.5; Action: [0. 2. 1. 2. 1.]
Episode: 224; Score: -3.2; Action: [1. 0. 2. 1. 0.]
Episode: 225; Score: -2.9000000000000004; Action: [1. 1. 2. 2. 1.]
Episode: 226; Score: -2.85; Action: [2. 0. 1. 2. 1.]
Episode: 227; Score: -3.5500000000000003; Action: [0. 0. 1. 0. 1.]
Episode: 228; Score: -3.25; Action: [0. 1. 1. 1. 2.]
Episode: 229; Score: -3.95; Action: [1. 1. 0. 0. 0.]
Episode: 230; Score: -3.6500000000000004; Action: [0. 1. 1. 0. 2.]
Episode: 231; Score: -4.1000000000000005; Action: [1. 1. 2. 2. 1.]
Episode: 232; Score: -4.050000000000001; Action: [2. 2. 1. 1. 2.]
Episode: 233; Score: -4.5; Action: [1. 1. 0. 0. 2.]
Episode: 234; Score: -4.45; Action: [1. 1. 1. 2. 1.]
Episode: 235; Score: -4.9; Action: [0. 2. 2. 2. 2.]
Episode: 236; Score: -5.6000000000000005; Action: [1. 0. 0. 0. 0.]
Episode: 237; Score: -5.050000000000001; Action: [2. 2. 1. 2. 0.]
Episode: 238; Score: 1.0; Action: [2. 0. 1. 2. 2.]
Episode: 239; Score: -0.2; Action: [0. 0. 2. 0. 1.]
Episode: 240; Score: -0.15000000000000002; Action: [0. 2. 1. 1. 0.]
Episode: 241; Score: -0.10000000000000009; Action: [2. 2. 0. 0. 2.]
Episode: 242; Score: -0.050000000000000044; Action: [1. 1. 1. 2. 1.]
Episode: 243; Score: -0.75; Action: [2. 0. 2. 1. 0.]
Episode: 244; Score: -0.9500000000000002; Action: [0. 0. 0. 0. 2.]
Episode: 245; Score: -1.1500000000000001; Action: [0. 0. 2. 0. 2.]
Episode: 246; Score: -1.1; Action: [2. 0. 0. 1. 2.]
Episode: 247; Score: -1.8; Action: [1. 2. 2. 1. 0.]
Episode: 248; Score: -1.75; Action: [1. 0. 2. 2. 1.]
Episode: 249; Score: -1.7000000000000002; Action: [1. 2. 1. 2. 0.]
Episode: 250; Score: -1.6500000000000004; Action: [1. 1. 0. 2. 2.]
Episode: 251; Score: -2.1; Action: [1. 1. 2. 2. 0.]
Episode: 252; Score: -2.5500000000000003; Action: [1. 1. 0. 0. 1.]
Episode: 253; Score: -3.0; Action: [1. 2. 2. 1. 0.]
Episode: 254; Score: -3.2; Action: [1. 0. 0. 1. 0.]
Episode: 255; Score: -3.1500000000000004; Action: [0. 2. 1. 1. 1.]
Episode: 256; Score: -2.85; Action: [1. 1. 1. 2. 0.]
Episode: 257; Score: -3.3000000000000003; Action: [1. 0. 1. 1. 2.]
Episode: 258; Score: -3.5; Action: [2. 1. 2. 1. 0.]
Episode: 259; Score: -3.95; Action: [2. 2. 0. 1. 0.]
Episode: 260; Score: -3.9000000000000004; Action: [2. 2. 2. 0. 2.]
Episode: 261; Score: 1.0; Action: [0. 1. 1. 2. 2.]
Episode: 262; Score: 0.04999999999999999; Action: [0. 2. 1. 1. 0.]
Episode: 263; Score: 0.35; Action: [0. 1. 0. 2. 2.]
Episode: 264; Score: -0.10000000000000009; Action: [1. 2. 0. 2. 2.]
Episode: 265; Score: -0.8; Action: [1. 2. 0. 1. 1.]
Episode: 266; Score: -0.75; Action: [0. 0. 0. 2. 1.]
Episode: 267; Score: -0.9500000000000002; Action: [2. 2. 2. 1. 1.]
Episode: 268; Score: -0.6500000000000001; Action: [2. 1. 1. 1. 0.]
Episode: 269; Score: -0.8500000000000001; Action: [0. 1. 1. 2. 0.]
Episode: 270; Score: -1.3; Action: [0. 1. 2. 0. 2.]
Episode: 271; Score: -1.75; Action: [0. 1. 0. 0. 0.]
Episode: 272; Score: -1.7000000000000002; Action: [1. 2. 1. 2. 1.]
Episode: 273; Score: -1.6500000000000004; Action: [1. 2. 1. 2. 2.]
Episode: 274; Score: -1.85; Action: [1. 1. 1. 0. 2.]
Episode: 275; Score: -2.5500000000000003; Action: [1. 1. 2. 0. 0.]
Episode: 276; Score: -3.0; Action: [1. 0. 2. 0. 0.]
Episode: 277; Score: -2.7; Action: [0. 2. 1. 1. 2.]
Episode: 278; Score: -3.1500000000000004; Action: [0. 0. 0. 1. 2.]
Episode: 279; Score: -3.1; Action: [2. 2. 2. 1. 2.]
Episode: 280; Score: -3.5500000000000003; Action: [1. 0. 0. 1. 2.]
Episode: 281; Score: -3.25; Action: [2. 1. 0. 0. 2.]
Episode: 282; Score: -3.7; Action: [0. 1. 2. 1. 2.]
Episode: 283; Score: -3.9000000000000004; Action: [0. 0. 0. 2. 2.]
Episode: 284; Score: -4.1000000000000005; Action: [1. 0. 2. 2. 2.]
Episode: 285; Score: -4.300000000000001; Action: [2. 1. 2. 0. 0.]
Episode: 286; Score: -4.25; Action: [2. 1. 2. 2. 0.]
Episode: 287; Score: -4.95; Action: [2. 2. 2. 1. 1.]
Episode: 288; Score: -5.15; Action: [0. 0. 1. 1. 1.]
Episode: 289; Score: -5.3500000000000005; Action: [1. 2. 1. 1. 1.]
Episode: 290; Score: -5.050000000000001; Action: [0. 0. 1. 2. 2.]
Episode: 291; Score: -5.5; Action: [0. 1. 2. 2. 0.]
Episode: 292; Score: -5.7; Action: [1. 2. 2. 2. 2.]
Episode: 293; Score: -6.15; Action: [0. 2. 1. 0. 1.]
Episode: 294; Score: -6.3500000000000005; Action: [2. 2. 2. 1. 0.]
Episode: 295; Score: -6.550000000000001; Action: [1. 2. 2. 1. 2.]
Episode: 296; Score: -6.5; Action: [2. 1. 2. 1. 0.]
Episode: 297; Score: -6.7; Action: [0. 2. 1. 2. 1.]
Episode: 298; Score: -7.4; Action: [1. 0. 2. 0. 1.]
Episode: 299; Score: -7.3500000000000005; Action: [1. 0. 1. 0. 1.]
Episode: 300; Score: -7.050000000000001; Action: [2. 2. 1. 1. 2.]
Episode: 301; Score: -7.75; Action: [1. 1. 0. 1. 0.]
Episode: 302; Score: -8.200000000000001; Action: [0. 0. 2. 0. 1.]
Episode: 303; Score: -7.65; Action: [2. 0. 0. 2. 2.]
Episode: 304; Score: -8.1; Action: [0. 0. 1. 2. 1.]
Episode: 305; Score: -8.3; Action: [1. 2. 1. 2. 0.]
Episode: 306; Score: -8.25; Action: [2. 0. 0. 2. 2.]
Episode: 307; Score: 1.0; Action: [2. 0. 1. 2. 2.]
Episode: 308; Score: 0.3; Action: [2. 0. 0. 1. 2.]
Episode: 309; Score: -0.15000000000000002; Action: [1. 1. 2. 0. 0.]
Episode: 310; Score: 0.1499999999999999; Action: [1. 1. 0. 2. 2.]
Episode: 311; Score: 1.0; Action: [2. 1. 1. 0. 2.]
Episode: 312; Score: 0.3; Action: [2. 1. 2. 1. 0.]
Episode: 313; Score: -0.4; Action: [0. 2. 2. 1. 1.]
Episode: 314; Score: -0.10000000000000009; Action: [0. 0. 2. 2. 2.]
Episode: 315; Score: -0.55; Action: [0. 1. 2. 1. 0.]
Episode: 316; Score: -1.0; Action: [1. 0. 0. 0. 0.]
Episode: 317; Score: -1.2000000000000002; Action: [1. 2. 0. 1. 1.]
Episode: 318; Score: -1.1500000000000001; Action: [1. 1. 0. 1. 1.]
Episode: 319; Score: -1.1; Action: [2. 2. 0. 2. 0.]
Episode: 320; Score: -1.55; Action: [0. 0. 2. 0. 2.]
Episode: 321; Score: -1.25; Action: [2. 1. 2. 1. 2.]
Episode: 322; Score: -1.4500000000000002; Action: [2. 0. 0. 2. 2.]
Episode: 323; Score: -1.6500000000000004; Action: [2. 1. 2. 1. 2.]
Episode: 324; Score: -2.35; Action: [1. 0. 0. 0. 2.]
Episode: 325; Score: -2.5500000000000003; Action: [1. 0. 0. 1. 2.]
Episode: 326; Score: -2.25; Action: [2. 1. 0. 2. 1.]
Episode: 327; Score: -2.7; Action: [0. 2. 0. 2. 2.]
Episode: 328; Score: -2.6500000000000004; Action: [2. 0. 1. 2. 1.]
Episode: 329; Score: -2.85; Action: [1. 1. 1. 2. 1.]
Episode: 330; Score: -3.8000000000000003; Action: [0. 0. 2. 1. 0.]
Episode: 331; Score: -3.75; Action: [0. 0. 2. 2. 0.]
Episode: 332; Score: -3.7; Action: [2. 0. 1. 0. 0.]
Episode: 333; Score: -3.9000000000000004; Action: [0. 0. 1. 0. 2.]
Episode: 334; Score: -4.1000000000000005; Action: [0. 1. 1. 0. 1.]
Episode: 335; Score: -4.300000000000001; Action: [2. 1. 2. 1. 1.]
Episode: 336; Score: -4.25; Action: [2. 1. 2. 2. 1.]
Episode: 337; Score: -4.7; Action: [0. 0. 1. 1. 2.]
Episode: 338; Score: -5.4; Action: [0. 2. 0. 1. 1.]
Episode: 339; Score: -5.3500000000000005; Action: [1. 0. 1. 1. 0.]
Episode: 340; Score: -5.550000000000001; Action: [2. 0. 2. 1. 1.]
Episode: 341; Score: -5.75; Action: [1. 0. 0. 1. 2.]
Episode: 342; Score: -5.95; Action: [1. 2. 1. 1. 0.]
Episode: 343; Score: -6.4; Action: [1. 0. 0. 0. 1.]
Episode: 344; Score: -6.3500000000000005; Action: [2. 0. 0. 1. 1.]
Episode: 345; Score: -6.300000000000001; Action: [1. 0. 1. 1. 2.]
Episode: 346; Score: -6.5; Action: [0. 0. 1. 2. 0.]
Episode: 347; Score: -6.45; Action: [0. 1. 0. 2. 2.]
Episode: 348; Score: -6.65; Action: [0. 1. 1. 1. 2.]
Episode: 349; Score: -7.3500000000000005; Action: [2. 0. 2. 1. 1.]
Episode: 350; Score: -7.800000000000001; Action: [1. 0. 0. 0. 0.]
Episode: 351; Score: -7.25; Action: [2. 1. 2. 0. 2.]
Episode: 352; Score: -7.950000000000001; Action: [0. 2. 0. 1. 2.]
Episode: 353; Score: -8.15; Action: [0. 2. 1. 1. 0.]
Episode: 354; Score: -7.85; Action: [2. 2. 1. 2. 1.]
Episode: 355; Score: -8.3; Action: [1. 1. 1. 0. 1.]
Episode: 356; Score: -8.5; Action: [2. 0. 2. 0. 2.]
Episode: 357; Score: -8.950000000000001; Action: [1. 2. 1. 1. 1.]
Episode: 358; Score: -9.15; Action: [0. 1. 0. 0. 0.]
Episode: 359; Score: -9.600000000000001; Action: [1. 2. 2. 0. 0.]
Episode: 360; Score: -9.3; Action: [1. 1. 2. 1. 2.]
Episode: 361; Score: -9.75; Action: [1. 2. 0. 2. 1.]
Episode: 362; Score: -9.950000000000001; Action: [2. 0. 2. 1. 0.]
Episode: 363; Score: -9.9; Action: [2. 2. 0. 2. 0.]
Episode: 364; Score: -9.850000000000001; Action: [2. 1. 2. 1. 2.]
Episode: 365; Score: -10.3; Action: [2. 2. 0. 1. 2.]
Episode: 366; Score: -10.75; Action: [0. 1. 0. 1. 0.]
Episode: 367; Score: -10.950000000000001; Action: [0. 1. 0. 1. 1.]
Episode: 368; Score: -10.65; Action: [2. 0. 0. 2. 2.]
Episode: 369; Score: -11.350000000000001; Action: [0. 2. 0. 1. 2.]
Episode: 370; Score: -11.05; Action: [2. 2. 1. 2. 1.]
Episode: 371; Score: -12.0; Action: [1. 2. 2. 1. 1.]
Episode: 372; Score: -11.950000000000001; Action: [1. 1. 2. 0. 0.]
Episode: 373; Score: -11.65; Action: [0. 1. 1. 2. 1.]
Episode: 374; Score: -12.600000000000001; Action: [0. 2. 2. 1. 0.]
