Episode: 0; Score: 12.474668135095321; Action: [1 1 1 1 1]
Episode: 290; Score: -0.15000000000000002; Action: [0 1 2 1 1]
Episode: 291; Score: -0.10000000000000009; Action: [1 0 1 2 1]
Episode: 292; Score: -0.30000000000000004; Action: [0 0 1 0 2]
Episode: 293; Score: -0.75; Action: [2 2 0 1 1]
Episode: 294; Score: 6.807317571955173; Action: [2 1 1 2 2]
Episode: 295; Score: 0.04999999999999999; Action: [0 0 2 2 0]
Episode: 296; Score: 0.35; Action: [2 1 2 0 2]
Episode: 297; Score: -0.10000000000000009; Action: [2 0 0 2 1]
Episode: 298; Score: -0.30000000000000004; Action: [1 0 1 1 2]
Episode: 299; Score: -0.5; Action: [0 1 1 0 0]
Episode: 300; Score: 6.901020514433645; Action: [2 1 2 2 2]
Episode: 301; Score: 0.3; Action: [1 0 0 2 2]
Episode: 302; Score: -0.15000000000000002; Action: [0 2 0 2 1]
Episode: 303; Score: -0.3500000000000001; Action: [1 1 0 1 1]
Episode: 304; Score: -0.8; Action: [0 2 0 0 1]
Episode: 305; Score: -0.5; Action: [2 2 1 0 0]
Episode: 306; Score: 2.474163928938273; Action: [0 0 0 0 0]
Episode: 307; Score: 0.04999999999999999; Action: [1 2 0 2 1]
Episode: 308; Score: 0.09999999999999998; Action: [2 1 2 1 0]
Episode: 309; Score: 0.1499999999999999; Action: [2 0 0 2 2]
Episode: 310; Score: -0.30000000000000004; Action: [2 2 0 0 2]
Episode: 311; Score: -0.75; Action: [1 1 2 1 1]
Episode: 312; Score: 5.881892194290477; Action: [2 1 2 2 2]
Episode: 313; Score: 0.3; Action: [0 1 1 0 0]
Episode: 314; Score: 0.09999999999999998; Action: [1 2 0 2 2]
Episode: 315; Score: -0.10000000000000009; Action: [0 1 1 0 1]
Episode: 316; Score: -0.55; Action: [1 2 1 1 1]
Episode: 317; Score: -0.75; Action: [2 2 0 0 1]
Episode: 318; Score: 6.515693449311132; Action: [2 1 1 2 2]
Episode: 319; Score: 0.3; Action: [2 1 0 0 1]
Episode: 320; Score: 0.35; Action: [1 1 1 2 0]
Episode: 321; Score: 1.0; Action: [2 1 0 2 2]
Episode: 322; Score: 0.04999999999999999; Action: [2 0 2 0 0]
Episode: 323; Score: 0.35; Action: [2 1 2 2 1]
Episode: 324; Score: 2.770684283009789; Action: [0 0 0 0 0]
Episode: 325; Score: 0.04999999999999999; Action: [1 0 0 2 0]
Episode: 326; Score: -0.15000000000000002; Action: [1 1 0 1 0]
Episode: 327; Score: -0.3500000000000001; Action: [0 1 0 1 1]
Episode: 328; Score: -0.55; Action: [0 0 0 2 0]
Episode: 329; Score: -0.75; Action: [0 2 1 0 1]
Episode: 330; Score: 12.181259071805513; Action: [1 1 1 1 1]
Episode: 331; Score: 0.55; Action: [2 1 0 2 1]
Episode: 332; Score: -0.15000000000000002; Action: [2 0 2 0 0]
Episode: 333; Score: -0.6000000000000001; Action: [1 2 2 0 1]
Episode: 334; Score: -0.30000000000000004; Action: [1 1 0 0 2]
Episode: 335; Score: -0.5; Action: [2 2 2 0 2]
Episode: 336; Score: 7.057419019979925; Action: [2 1 1 2 2]
Episode: 337; Score: 0.04999999999999999; Action: [1 0 2 2 0]
Episode: 338; Score: -0.15000000000000002; Action: [0 0 1 1 0]
Episode: 339; Score: -0.6000000000000001; Action: [1 2 0 0 1]
Episode: 340; Score: -0.55; Action: [2 0 2 1 1]
Episode: 341; Score: -0.5; Action: [1 1 0 1 2]
Episode: 342; Score: 7.177007157471696; Action: [2 1 1 2 2]
Episode: 343; Score: -0.2; Action: [1 2 0 0 1]
Episode: 344; Score: -0.4; Action: [0 2 0 0 0]
Episode: 345; Score: -0.3500000000000001; Action: [1 0 0 1 2]
Episode: 346; Score: -0.30000000000000004; Action: [0 1 2 0 2]
Episode: 347; Score: -0.25; Action: [0 1 1 1 2]
Episode: 348; Score: 6.804992753630106; Action: [2 1 1 2 2]
Episode: 349; Score: 0.3; Action: [0 2 1 0 2]
Episode: 350; Score: -0.15000000000000002; Action: [1 1 0 1 1]
Episode: 351; Score: -0.6000000000000001; Action: [0 2 0 0 1]
Episode: 352; Score: -0.30000000000000004; Action: [0 0 1 2 0]
Episode: 353; Score: -0.5; Action: [2 0 0 0 2]
Episode: 354; Score: 7.151336490754716; Action: [2 1 1 2 2]
Episode: 355; Score: -0.2; Action: [1 2 2 0 0]
Episode: 356; Score: 0.09999999999999998; Action: [2 0 2 0 2]
Episode: 357; Score: -0.3500000000000001; Action: [0 2 0 1 2]
Episode: 358; Score: -0.8; Action: [1 0 0 0 0]
Episode: 359; Score: -0.5; Action: [2 2 0 2 0]
Episode: 360; Score: 11.454864183873507; Action: [1 1 1 1 1]
Episode: 361; Score: 0.04999999999999999; Action: [2 0 2 1 1]
Episode: 362; Score: 1.0; Action: [2 1 1 2 1]
Episode: 363; Score: 0.04999999999999999; Action: [0 1 2 0 1]
Episode: 364; Score: 0.35; Action: [2 0 1 2 1]
Episode: 365; Score: -0.10000000000000009; Action: [1 1 0 1 2]
Episode: 366; Score: 6.240863376386582; Action: [2 1 2 2 2]
Episode: 367; Score: 0.04999999999999999; Action: [1 2 0 2 1]
Episode: 368; Score: -0.4; Action: [1 0 0 1 0]
Episode: 369; Score: -0.3500000000000001; Action: [2 0 0 1 1]
Episode: 370; Score: -0.55; Action: [1 1 2 0 0]
Episode: 371; Score: -1.0; Action: [1 2 0 0 1]
Episode: 372; Score: 12.76493011951607; Action: [1 1 1 1 1]
Episode: 373; Score: -0.2; Action: [0 2 0 0 1]
Episode: 374; Score: 0.35; Action: [2 0 1 1 2]
Episode: 375; Score: -0.6000000000000001; Action: [0 2 2 0 1]
Episode: 376; Score: -0.30000000000000004; Action: [1 0 1 2 1]
Episode: 377; Score: -0.75; Action: [2 2 2 0 1]
Episode: 378; Score: 2.8423806435860577; Action: [0 0 0 0 0]
Episode: 379; Score: 0.04999999999999999; Action: [1 1 0 1 0]
Episode: 380; Score: 0.09999999999999998; Action: [2 2 2 2 0]
Episode: 381; Score: 0.1499999999999999; Action: [0 1 1 2 1]
Episode: 382; Score: -0.050000000000000044; Action: [2 1 1 0 0]
Episode: 383; Score: -0.5; Action: [2 2 0 0 2]
Episode: 384; Score: 12.530240324867759; Action: [1 1 1 1 1]
Episode: 385; Score: 0.3; Action: [2 0 0 0 2]
Episode: 386; Score: -0.15000000000000002; Action: [0 2 1 0 1]
Episode: 387; Score: -0.3500000000000001; Action: [0 0 0 2 1]
Episode: 388; Score: -0.55; Action: [1 0 0 2 1]
Episode: 389; Score: -0.25; Action: [2 2 1 2 1]
Episode: 390; Score: 7.207201744871941; Action: [2 1 1 2 2]
Episode: 391; Score: 0.04999999999999999; Action: [0 2 1 0 0]
Episode: 392; Score: 0.35; Action: [1 0 1 2 2]
Episode: 393; Score: 0.1499999999999999; Action: [2 0 1 2 0]
Episode: 394; Score: -0.30000000000000004; Action: [1 1 2 1 2]
Episode: 395; Score: -0.75; Action: [1 1 0 0 0]
Episode: 396; Score: 6.784823034029607; Action: [2 1 2 2 2]
Episode: 397; Score: 0.04999999999999999; Action: [0 1 0 0 1]
Episode: 398; Score: 0.35; Action: [2 1 1 1 1]
Episode: 399; Score: 1.0; Action: [2 1 1 2 0]
Episode: 400; Score: 0.55; Action: [2 1 1 1 1]
Episode: 401; Score: 0.35; Action: [2 1 1 0 0]
Episode: 402; Score: 6.508022482955215; Action: [2 1 1 2 2]
Episode: 403; Score: 0.3; Action: [0 1 2 2 0]
Episode: 404; Score: 0.35; Action: [2 1 1 1 1]
Episode: 405; Score: 0.1499999999999999; Action: [2 1 0 0 2]
Episode: 406; Score: -0.050000000000000044; Action: [2 1 1 1 0]
Episode: 407; Score: -0.75; Action: [0 2 0 2 0]
Episode: 408; Score: 11.414917396707802; Action: [1 1 1 1 1]
Episode: 409; Score: 0.3; Action: [0 0 1 2 1]
Episode: 410; Score: -0.15000000000000002; Action: [1 2 2 0 2]
Episode: 411; Score: 0.1499999999999999; Action: [2 1 1 1 0]
Episode: 412; Score: -0.55; Action: [1 2 1 0 1]
Episode: 413; Score: 1.0; Action: [2 1 1 1 2]
Episode: 414; Score: 2.5851617900696966; Action: [0 0 0 0 0]
Episode: 415; Score: 0.04999999999999999; Action: [1 0 0 0 2]
Episode: 416; Score: 0.09999999999999998; Action: [0 1 0 1 2]
Episode: 417; Score: -0.6000000000000001; Action: [1 2 0 1 1]
Episode: 418; Score: -0.050000000000000044; Action: [1 0 1 2 2]
Episode: 419; Score: -0.75; Action: [1 0 2 2 0]
Episode: 420; Score: 11.338664728681914; Action: [1 1 1 1 1]
Episode: 421; Score: 0.3; Action: [1 1 2 1 2]
Episode: 422; Score: 0.09999999999999998; Action: [1 1 1 1 0]
