Episode: 0; Score: 6.192505015606345; Action: [2 1 2 2 2]
Episode: 1; Score: 0.04999999999999999; Action: [0 2 2 1 2]
Episode: 2; Score: -0.4; Action: [0 2 2 0 0]
Episode: 3; Score: -0.10000000000000009; Action: [2 2 2 2 0]
Episode: 4; Score: -0.55; Action: [0 0 0 0 2]
Episode: 5; Score: -0.5; Action: [1 1 0 1 2]
Episode: 6; Score: 2.477228363915708; Action: [0 0 0 0 0]
Episode: 7; Score: 0.55; Action: [2 2 1 2 0]
Episode: 8; Score: 0.09999999999999998; Action: [2 2 0 2 1]
Episode: 9; Score: -0.3500000000000001; Action: [2 2 0 0 1]
Episode: 10; Score: -0.050000000000000044; Action: [0 1 2 2 2]
Episode: 11; Score: 1.0; Action: [0 1 1 2 2]
Episode: 12; Score: 2.481318428729306; Action: [0 0 0 0 0]
Episode: 13; Score: 0.04999999999999999; Action: [1 0 1 1 0]
Episode: 14; Score: 0.09999999999999998; Action: [2 1 2 1 1]
Episode: 15; Score: -0.10000000000000009; Action: [0 0 0 2 2]
Episode: 16; Score: -0.30000000000000004; Action: [2 2 0 2 0]
Episode: 17; Score: -0.75; Action: [1 0 1 1 0]
Episode: 18; Score: 5.964590845536194; Action: [2 1 2 2 2]
Episode: 19; Score: 0.04999999999999999; Action: [0 1 0 0 1]
Episode: 20; Score: -0.15000000000000002; Action: [1 0 1 1 0]
Episode: 21; Score: -0.10000000000000009; Action: [1 0 1 1 2]
Episode: 22; Score: -0.30000000000000004; Action: [0 0 1 1 2]
Episode: 23; Score: -0.5; Action: [2 0 0 2 0]
Episode: 24; Score: 2.823284715307335; Action: [0 0 0 0 0]
Episode: 25; Score: -0.2; Action: [0 2 0 1 0]
Episode: 26; Score: -0.15000000000000002; Action: [2 0 0 1 0]
Episode: 27; Score: -0.10000000000000009; Action: [2 0 1 1 1]
Episode: 28; Score: -0.30000000000000004; Action: [2 2 1 1 1]
Episode: 29; Score: -0.75; Action: [1 0 2 2 1]
Episode: 30; Score: 2.5123532288948756; Action: [0 0 0 0 0]
Episode: 31; Score: 0.3; Action: [1 0 1 0 2]
Episode: 32; Score: 0.35; Action: [2 2 2 2 2]
Episode: 33; Score: -0.3500000000000001; Action: [0 2 0 0 2]
Episode: 34; Score: -0.8; Action: [1 0 2 0 1]
Episode: 35; Score: 1.0; Action: [2 1 1 2 0]
Episode: 36; Score: 7.028490515202291; Action: [2 1 1 2 2]
Episode: 37; Score: 0.55; Action: [2 1 1 1 0]
Episode: 38; Score: 0.09999999999999998; Action: [1 1 1 0 0]
Episode: 39; Score: -0.10000000000000009; Action: [0 0 1 2 0]
Episode: 40; Score: -0.55; Action: [2 2 0 1 1]
Episode: 41; Score: -0.75; Action: [1 2 2 0 2]
Episode: 42; Score: 12.20213386869539; Action: [1 1 1 1 1]
Episode: 43; Score: 0.3; Action: [0 1 0 2 0]
Episode: 44; Score: -0.4; Action: [0 2 2 1 1]
Episode: 45; Score: -0.3500000000000001; Action: [1 1 0 1 1]
Episode: 46; Score: -0.050000000000000044; Action: [2 0 2 2 2]
Episode: 47; Score: -0.5; Action: [1 1 2 2 0]
Episode: 48; Score: 6.494394076387749; Action: [2 1 1 2 2]
Episode: 49; Score: 0.04999999999999999; Action: [2 0 0 1 1]
Episode: 50; Score: -0.15000000000000002; Action: [1 2 0 1 2]
Episode: 51; Score: 0.1499999999999999; Action: [1 1 1 2 1]
Episode: 52; Score: 1.0; Action: [0 1 1 2 2]
Episode: 53; Score: 0.3; Action: [2 0 2 2 1]
Episode: 54; Score: 6.53730107264343; Action: [2 1 2 2 2]
Episode: 55; Score: 0.3; Action: [0 2 1 0 2]
Episode: 56; Score: -0.15000000000000002; Action: [0 2 1 0 1]
Episode: 57; Score: -0.3500000000000001; Action: [1 0 0 1 2]
Episode: 58; Score: -0.30000000000000004; Action: [2 1 2 1 1]
Episode: 59; Score: -0.75; Action: [0 0 1 1 0]
Episode: 60; Score: 12.710338684574786; Action: [1 1 1 1 1]
Episode: 61; Score: 0.3; Action: [1 1 1 0 1]
Episode: 62; Score: -0.15000000000000002; Action: [1 1 0 1 1]
Episode: 63; Score: 1.0; Action: [2 1 1 0 2]
Episode: 64; Score: -0.2; Action: [1 2 2 1 1]
Episode: 65; Score: -0.15000000000000002; Action: [2 0 2 0 1]
Episode: 66; Score: 11.890057034014392; Action: [1 1 1 1 1]
Episode: 67; Score: -0.2; Action: [1 2 2 0 1]
Episode: 68; Score: -0.15000000000000002; Action: [0 2 2 1 2]
Episode: 69; Score: -0.6000000000000001; Action: [0 2 2 0 1]
Episode: 70; Score: -0.30000000000000004; Action: [2 2 2 0 2]
Episode: 71; Score: -0.75; Action: [1 1 2 1 1]
Episode: 72; Score: 6.479383541264729; Action: [2 1 1 2 2]
Episode: 73; Score: 0.04999999999999999; Action: [2 2 2 0 1]
Episode: 74; Score: -0.15000000000000002; Action: [0 2 0 1 2]
Episode: 75; Score: -0.3500000000000001; Action: [1 2 0 0 2]
Episode: 76; Score: -0.8; Action: [1 2 2 1 0]
Episode: 77; Score: -1.0; Action: [0 2 0 1 1]
Episode: 78; Score: 6.658310007116237; Action: [2 1 1 2 2]
Episode: 79; Score: -0.2; Action: [0 2 0 1 0]
Episode: 80; Score: -0.15000000000000002; Action: [0 2 0 2 0]
Episode: 81; Score: -0.6000000000000001; Action: [1 0 0 1 0]
Episode: 82; Score: -0.55; Action: [0 0 1 0 1]
Episode: 83; Score: -0.75; Action: [1 0 0 1 2]
Episode: 84; Score: 12.843132929002028; Action: [1 1 1 1 1]
Episode: 85; Score: 0.55; Action: [0 0 1 2 2]
Episode: 86; Score: 0.09999999999999998; Action: [2 2 0 1 2]
Episode: 87; Score: -0.6000000000000001; Action: [0 2 2 1 0]
Episode: 88; Score: -0.050000000000000044; Action: [2 1 0 2 0]
Episode: 89; Score: -0.5; Action: [2 2 0 2 0]
Episode: 90; Score: 5.8812163411727925; Action: [2 1 2 2 2]
Episode: 91; Score: 0.04999999999999999; Action: [1 2 2 0 2]
Episode: 92; Score: 0.09999999999999998; Action: [1 2 1 1 2]
Episode: 93; Score: -0.10000000000000009; Action: [2 0 2 0 2]
Episode: 94; Score: 3.0916396371838655; Action: [0 0 0 0 0]
Episode: 95; Score: 0.55; Action: [0 1 0 2 2]
Episode: 96; Score: 2.795528124635824; Action: [0 0 0 0 0]
Episode: 97; Score: 0.55; Action: [2 1 2 1 2]
Episode: 98; Score: -0.15000000000000002; Action: [1 0 1 1 0]
Episode: 99; Score: -0.10000000000000009; Action: [0 2 1 0 2]
Episode: 100; Score: -0.55; Action: [1 0 2 2 1]
Episode: 101; Score: -0.5; Action: [0 0 1 2 0]
Episode: 102; Score: 6.507741502912014; Action: [2 1 2 2 2]
Episode: 103; Score: 1.0; Action: [1 1 1 2 2]
Episode: 104; Score: 0.04999999999999999; Action: [2 0 2 0 0]
Episode: 105; Score: 1.0; Action: [2 1 1 2 1]
Episode: 106; Score: 0.3; Action: [1 2 1 0 2]
Episode: 107; Score: 0.09999999999999998; Action: [1 1 0 2 0]
Episode: 108; Score: 5.943721318106523; Action: [2 1 2 2 2]
Episode: 109; Score: 0.55; Action: [1 1 1 0 2]
Episode: 110; Score: 0.35; Action: [2 1 2 2 0]
Episode: 111; Score: -0.10000000000000009; Action: [1 1 2 1 2]
Episode: 112; Score: -0.30000000000000004; Action: [0 1 0 2 1]
Episode: 113; Score: -0.25; Action: [0 2 1 2 2]
Episode: 114; Score: 6.690009784745181; Action: [2 1 2 2 2]
Episode: 115; Score: 0.04999999999999999; Action: [0 0 2 2 1]
Episode: 116; Score: -0.15000000000000002; Action: [1 1 0 0 1]
Episode: 117; Score: 0.1499999999999999; Action: [2 0 2 2 2]
Episode: 118; Score: -0.050000000000000044; Action: [2 1 2 1 2]
Episode: 119; Score: -0.25; Action: [2 2 1 1 2]
Episode: 120; Score: 12.522323626805075; Action: [1 1 1 1 1]
Episode: 121; Score: 1.0; Action: [0 1 1 2 2]
Episode: 122; Score: 0.04999999999999999; Action: [0 0 1 0 0]
Episode: 123; Score: -0.4; Action: [0 2 2 0 1]
Episode: 124; Score: -0.10000000000000009; Action: [2 2 1 0 1]
Episode: 125; Score: -0.55; Action: [1 0 0 2 1]
Episode: 126; Score: 7.054100960264096; Action: [2 1 1 2 2]
Episode: 127; Score: 0.3; Action: [1 1 1 1 0]
Episode: 128; Score: -0.15000000000000002; Action: [1 1 2 1 1]
Episode: 129; Score: -0.3500000000000001; Action: [0 0 1 0 0]
Episode: 130; Score: -0.050000000000000044; Action: [2 2 1 0 2]
Episode: 131; Score: -0.5; Action: [1 1 0 1 2]
Episode: 132; Score: 6.487239369960853; Action: [2 1 1 2 2]
Episode: 133; Score: 0.3; Action: [2 0 1 1 0]
Episode: 134; Score: 0.09999999999999998; Action: [0 1 2 2 1]
Episode: 135; Score: -0.3500000000000001; Action: [0 2 2 2 0]
Episode: 136; Score: -0.30000000000000004; Action: [1 1 2 2 0]
Episode: 137; Score: -1.0; Action: [0 2 2 1 0]
Episode: 138; Score: 12.415521374222752; Action: [1 1 1 1 1]
Episode: 139; Score: 0.04999999999999999; Action: [2 2 2 0 1]
Episode: 140; Score: -0.15000000000000002; Action: [0 2 0 0 2]
Episode: 141; Score: -0.3500000000000001; Action: [2 2 0 1 0]
Episode: 142; Score: -0.050000000000000044; Action: [2 1 1 1 0]
Episode: 143; Score: -0.5; Action: [2 0 0 2 0]
Episode: 144; Score: 7.204314502195469; Action: [2 1 1 2 2]
Episode: 145; Score: -0.2; Action: [0 0 2 0 1]
Episode: 146; Score: -0.15000000000000002; Action: [0 2 2 2 0]
Episode: 147; Score: -0.10000000000000009; Action: [2 1 0 1 1]
Episode: 148; Score: -0.30000000000000004; Action: [2 1 2 0 0]
Episode: 149; Score: -0.75; Action: [0 2 2 2 1]
Episode: 150; Score: 5.924968085193069; Action: [2 1 2 2 2]
Episode: 151; Score: 0.04999999999999999; Action: [0 1 0 1 1]
Episode: 152; Score: -0.15000000000000002; Action: [1 2 2 2 1]
Episode: 153; Score: -0.10000000000000009; Action: [1 0 0 2 2]
Episode: 154; Score: 1.0; Action: [2 1 1 1 2]
Episode: 155; Score: 0.04999999999999999; Action: [0 2 0 1 2]
Episode: 156; Score: 3.1125097402761686; Action: [0 0 0 0 0]
Episode: 157; Score: 0.04999999999999999; Action: [0 1 0 1 1]
Episode: 158; Score: -0.15000000000000002; Action: [1 0 0 0 2]
Episode: 159; Score: -0.10000000000000009; Action: [2 1 2 0 1]
Episode: 160; Score: -0.8; Action: [0 2 2 0 1]
Episode: 161; Score: -0.75; Action: [1 2 0 1 2]
Episode: 162; Score: 5.952949461480601; Action: [2 1 2 2 2]
Episode: 163; Score: 0.55; Action: [2 1 2 2 0]
Episode: 164; Score: -0.4; Action: [1 2 0 0 0]
Episode: 165; Score: -0.10000000000000009; Action: [2 1 2 0 1]
Episode: 166; Score: -0.050000000000000044; Action: [2 2 1 0 2]
Episode: 167; Score: -0.25; Action: [2 0 1 2 1]
Episode: 168; Score: 12.128837555271971; Action: [1 1 1 1 1]
Episode: 169; Score: 0.3; Action: [2 1 0 0 0]
Episode: 170; Score: 6.017958837918914; Action: [2 1 2 2 2]
Episode: 171; Score: -0.2; Action: [0 0 2 0 0]
Episode: 172; Score: -0.4; Action: [1 0 2 0 0]
Episode: 173; Score: -0.10000000000000009; Action: [2 1 2 1 0]
Episode: 174; Score: 2.4505549729570397; Action: [0 0 0 0 0]
Episode: 175; Score: -0.2; Action: [0 0 2 0 0]
Episode: 176; Score: 0.09999999999999998; Action: [1 0 1 0 2]
Episode: 177; Score: -0.10000000000000009; Action: [2 2 2 2 0]
Episode: 178; Score: -0.050000000000000044; Action: [1 1 1 1 2]
Episode: 179; Score: -0.5; Action: [0 1 0 2 0]
Episode: 180; Score: 12.884762236548596; Action: [1 1 1 1 1]
Episode: 181; Score: 2.795528124635824; Action: [0 0 0 0 0]
Episode: 182; Score: 0.04999999999999999; Action: [1 0 0 0 2]
Episode: 183; Score: -0.15000000000000002; Action: [1 2 1 1 0]
Episode: 184; Score: -0.10000000000000009; Action: [2 2 0 2 0]
Episode: 185; Score: -0.55; Action: [1 2 2 0 2]
Episode: 186; Score: 12.612665092757293; Action: [1 1 1 1 1]
Episode: 187; Score: 0.04999999999999999; Action: [1 1 0 1 0]
Episode: 188; Score: 0.09999999999999998; Action: [2 0 0 2 0]
Episode: 189; Score: -0.3500000000000001; Action: [2 0 2 0 0]
